"Test Case ID","UniqueId","TimeDifference","TotalMemory","FreeMemory"
"LinkedList 10000 insert","8095","16178581","128974848","114641608"
"LinkedList 10000 insert","8096","16179766","128974848","114641608"
"LinkedList 10000 insert","8097","16180951","128974848","114641608"
"LinkedList 10000 insert","8098","16183716","128974848","114641608"
"LinkedList 10000 insert","8099","16184902","128974848","114641608"
"LinkedList 10000 insert","8100","16186087","128974848","114641608"
"LinkedList 10000 insert","8101","16187272","128974848","114641608"
"LinkedList 10000 insert","8102","16188457","128974848","114641608"
"LinkedList 10000 insert","8103","16189642","128974848","114641608"
"LinkedList 10000 insert","8104","16192408","128974848","114641608"
"LinkedList 10000 insert","8105","16193593","128974848","114641608"
"LinkedList 10000 insert","8106","16194778","128974848","114641608"
"LinkedList 10000 insert","8107","16195963","128974848","114641608"
"LinkedList 10000 insert","8108","16197149","128974848","114641608"
"LinkedList 10000 insert","8109","16199519","128974848","114641608"
"LinkedList 10000 insert","8110","16200704","128974848","114641608"
"LinkedList 10000 insert","8111","16201889","128974848","114641608"
"LinkedList 10000 insert","8112","16203074","128974848","114641608"
"LinkedList 10000 insert","8113","16204260","128974848","114641608"
"LinkedList 10000 insert","8114","16205445","128974848","114641608"
"LinkedList 10000 insert","8115","16208210","128974848","114641608"
"LinkedList 10000 insert","8116","16209000","128974848","114641608"
"LinkedList 10000 insert","8117","16210186","128974848","114641608"
"LinkedList 10000 insert","8118","16211371","128974848","114641608"
"LinkedList 10000 insert","8119","16212556","128974848","114641608"
"LinkedList 10000 insert","8120","16215321","128974848","114641608"
"LinkedList 10000 insert","8121","16217692","128974848","114641608"
"LinkedList 10000 insert","8122","16219272","128974848","114641608"
"LinkedList 10000 insert","8123","16220062","128974848","114641608"
"LinkedList 10000 insert","8124","16221247","128974848","114641608"
"LinkedList 10000 insert","8125","16222828","128974848","114641608"
"LinkedList 10000 insert","8126","16225593","128974848","114641608"
"LinkedList 10000 insert","8127","16226778","128974848","114641608"
"LinkedList 10000 insert","8128","16227963","128974848","114641608"
"LinkedList 10000 insert","8129","16229149","128974848","114641608"
"LinkedList 10000 insert","8130","16230334","128974848","114641608"
"LinkedList 10000 insert","8131","16231519","128974848","114641608"
"LinkedList 10000 insert","8132","16234284","128974848","114641608"
"LinkedList 10000 insert","8133","16235470","128974848","114641608"
"LinkedList 10000 insert","8134","16236655","128974848","114641608"
"LinkedList 10000 insert","8135","16237840","128974848","114641608"
"LinkedList 10000 insert","8136","16239025","128974848","114641608"
"LinkedList 10000 insert","8137","16242186","128974848","114641608"
"LinkedList 10000 insert","8138","16243766","128974848","114641608"
"LinkedList 10000 insert","8139","16244556","128974848","114641608"
"LinkedList 10000 insert","8140","16246136","128974848","114641608"
"LinkedList 10000 insert","8141","16247321","128974848","114641608"
"LinkedList 10000 insert","8142","16248507","128974848","114641608"
"LinkedList 10000 insert","8143","16251272","128974848","114641608"
"LinkedList 10000 insert","8144","16252852","128974848","114641608"
"LinkedList 10000 insert","8145","16254037","128974848","114641608"
"LinkedList 10000 insert","8146","16255223","128974848","114641608"
"LinkedList 10000 insert","8147","16256408","128974848","114641608"
"LinkedList 10000 insert","8148","16259963","128974848","114641608"
"LinkedList 10000 insert","8149","16261149","128974848","114641608"
"LinkedList 10000 insert","8150","16262729","128974848","114641608"
"LinkedList 10000 insert","8151","16263914","128974848","114641608"
"LinkedList 10000 insert","8152","16265099","128974848","114641608"
"LinkedList 10000 insert","8153","16266284","128974848","114641608"
"LinkedList 10000 insert","8154","16269050","128974848","114641608"
"LinkedList 10000 insert","8155","16270235","128974848","114641608"
"LinkedList 10000 insert","8156","16271420","128974848","114641608"
"LinkedList 10000 insert","8157","16272605","128974848","114641608"
"LinkedList 10000 insert","8158","16273791","128974848","114641608"
"LinkedList 10000 insert","8159","16276161","128974848","114641608"
"LinkedList 10000 insert","8160","16277346","128974848","114641608"
"LinkedList 10000 insert","8161","16278531","128974848","114641608"
"LinkedList 10000 insert","8162","16279717","128974848","114641608"
"LinkedList 10000 insert","8163","16280902","128974848","114641608"
"LinkedList 10000 insert","8164","16282087","128974848","114641608"
"LinkedList 10000 insert","8165","16284457","128974848","114641608"
"LinkedList 10000 insert","8166","16285642","128974848","114641608"
"LinkedList 10000 insert","8167","16286828","128974848","114641608"
"LinkedList 10000 insert","8168","16288013","128974848","114641608"
"LinkedList 10000 insert","8169","16289198","128974848","114641608"
"LinkedList 10000 insert","8170","16291963","128974848","114641608"
"LinkedList 10000 insert","8171","16293149","128974848","114641608"
"LinkedList 10000 insert","8172","16294334","128974848","114641608"
"LinkedList 10000 insert","8173","16295519","128974848","114641608"
"LinkedList 10000 insert","8174","16296704","128974848","114641608"
"LinkedList 10000 insert","8175","16298284","128974848","114641608"
"LinkedList 10000 insert","8176","16301445","128974848","114641608"
"LinkedList 10000 insert","8177","16302630","128974848","114641608"
"LinkedList 10000 insert","8178","16303815","128974848","114641608"
"LinkedList 10000 insert","8179","16305000","128974848","114641608"
"LinkedList 10000 insert","8180","16306186","128974848","114641608"
"LinkedList 10000 insert","8181","16307371","128974848","114641608"
"LinkedList 10000 insert","8182","16313297","128974848","114641608"
"LinkedList 10000 insert","8183","16314482","128974848","114641608"
"LinkedList 10000 insert","8184","16316062","128974848","114641608"
"LinkedList 10000 insert","8185","16317247","128974848","114641608"
"LinkedList 10000 insert","8186","16318433","128974848","114641608"
"LinkedList 10000 insert","8187","16321593","128974848","114641608"
"LinkedList 10000 insert","8188","16323173","128974848","114641608"
"LinkedList 10000 insert","8189","16324359","128974848","114641608"
"LinkedList 10000 insert","8190","16325544","128974848","114641608"
"LinkedList 10000 insert","8191","16327124","128974848","114641608"
"LinkedList 10000 insert","8192","16328309","128974848","114641608"
"LinkedList 10000 insert","8193","16331470","128974848","114641608"
"LinkedList 10000 insert","8194","16332655","128974848","114641608"
"LinkedList 10000 insert","8195","16337791","128974848","114641608"
"LinkedList 10000 insert","8196","16339371","128974848","114641608"
"LinkedList 10000 insert","8197","16340556","128974848","114641608"
"LinkedList 10000 insert","8198","16343717","128974848","114641608"
"LinkedList 10000 insert","8199","16344902","128974848","114641608"
"LinkedList 10000 insert","8200","16346087","128974848","114641608"
"LinkedList 10000 insert","8201","16347667","128974848","114641608"
"LinkedList 10000 insert","8202","16348852","128974848","114641608"
"LinkedList 10000 insert","8203","16350038","128974848","114641608"
"LinkedList 10000 insert","8204","16352803","128974848","114641608"
"LinkedList 10000 insert","8205","16353988","128974848","114641608"
"LinkedList 10000 insert","8206","16355568","128974848","114641608"
"LinkedList 10000 insert","8207","16356359","128974848","114641608"
"LinkedList 10000 insert","8208","16357544","128974848","114641608"
"LinkedList 10000 insert","8209","16360704","128974848","114641608"
"LinkedList 10000 insert","8210","16361889","128974848","114641608"
"LinkedList 10000 insert","8211","16363075","128974848","114641608"
"LinkedList 10000 insert","8212","16364260","128974848","114641608"
"LinkedList 10000 insert","8213","16365445","128974848","114641608"
"LinkedList 10000 insert","8214","16366630","128974848","114641608"
"LinkedList 10000 insert","8215","16369791","128974848","114641608"
"LinkedList 10000 insert","8216","16370976","128974848","114641608"
"LinkedList 10000 insert","8217","16372161","128974848","114641608"
"LinkedList 10000 insert","8218","16372951","128974848","114641608"
"LinkedList 10000 insert","8219","16374136","128974848","114641608"
"LinkedList 10000 insert","8220","16375322","128974848","114641608"
"LinkedList 10000 insert","8221","16378482","128974848","114641608"
"LinkedList 10000 insert","8222","16379667","128974848","114641608"
"LinkedList 10000 insert","8223","16380852","128974848","114641608"
"LinkedList 10000 insert","8224","16382038","128974848","114641608"
"LinkedList 10000 insert","8225","16383618","128974848","114641608"
"LinkedList 10000 insert","8226","16386778","128974848","114641608"
"LinkedList 10000 insert","8227","16387964","128974848","114641608"
"LinkedList 10000 insert","8228","16388754","128974848","114641608"
"LinkedList 10000 insert","8229","16389939","128974848","114641608"
"LinkedList 10000 insert","8230","16391124","128974848","114641608"
"LinkedList 10000 insert","8231","16392309","128974848","114641608"
"LinkedList 10000 insert","8232","16395470","128974848","114641608"
"LinkedList 10000 insert","8233","16396655","128974848","114641608"
"LinkedList 10000 insert","8234","16397840","128974848","114641608"
"LinkedList 10000 insert","8235","16399025","128974848","114641608"
"LinkedList 10000 insert","8236","16399815","128974848","114641608"
"LinkedList 10000 insert","8237","16402976","128974848","114641608"
"LinkedList 10000 insert","8238","16404556","128974848","114641608"
"LinkedList 10000 insert","8239","16405346","128974848","114641608"
"LinkedList 10000 insert","8240","16406531","128974848","114641608"
"LinkedList 10000 insert","8241","16407717","128974848","114641608"
"LinkedList 10000 insert","8242","16408902","128974848","114641608"
"LinkedList 10000 insert","8243","16414433","128974848","114641608"
"LinkedList 10000 insert","8244","16416013","128974848","114641608"
"LinkedList 10000 insert","8245","16416803","128974848","114641608"
"LinkedList 10000 insert","8246","16417988","128974848","114641608"
"LinkedList 10000 insert","8247","16419173","128974848","114641608"
"LinkedList 10000 insert","8248","16424704","128974848","114641608"
"LinkedList 10000 insert","8249","16426680","128974848","114641608"
"LinkedList 10000 insert","8250","16427865","128974848","114641608"
"LinkedList 10000 insert","8251","16429050","128974848","114641608"
"LinkedList 10000 insert","8252","16430235","128974848","114641608"
"LinkedList 10000 insert","8253","16431420","128974848","114641608"
"LinkedList 10000 insert","8254","16438927","128974848","114641608"
"LinkedList 10000 insert","8255","16440112","128974848","114641608"
"LinkedList 10000 insert","8256","16441297","128974848","114641608"
"LinkedList 10000 insert","8257","16442482","128974848","114641608"
"LinkedList 10000 insert","8258","16443667","128974848","114641608"
"LinkedList 10000 insert","8259","16444852","128974848","114641608"
"LinkedList 10000 insert","8260","16447618","128974848","114641608"
"LinkedList 10000 insert","8261","16448803","128974848","114641608"
"LinkedList 10000 insert","8262","16449988","128974848","114641608"
"LinkedList 10000 insert","8263","16451173","128974848","114641608"
"LinkedList 10000 insert","8264","16451964","128974848","114641608"
"LinkedList 10000 insert","8265","16454729","128974848","114641608"
"LinkedList 10000 insert","8266","16455914","128974848","114641608"
"LinkedList 10000 insert","8267","16457099","128974848","114641608"
"LinkedList 10000 insert","8268","16458285","128974848","114641608"
"LinkedList 10000 insert","8269","16459470","128974848","114641608"
"LinkedList 10000 insert","8270","16460655","128974848","114641608"
"LinkedList 10000 insert","8271","16463025","128974848","114641608"
"LinkedList 10000 insert","8272","16464210","128974848","114641608"
"LinkedList 10000 insert","8273","16465396","128974848","114641608"
"LinkedList 10000 insert","8274","16466581","128974848","114641608"
"LinkedList 10000 insert","8275","16467766","128974848","114641608"
"LinkedList 10000 insert","8276","16470136","128974848","114641608"
"LinkedList 10000 insert","8277","16471322","128974848","114641608"
"LinkedList 10000 insert","8278","16472507","128974848","114641608"
"LinkedList 10000 insert","8279","16473692","128974848","114641608"
"LinkedList 10000 insert","8280","16474877","128974848","114641608"
"LinkedList 10000 insert","8281","16476062","128974848","114641608"
"LinkedList 10000 insert","8282","16478828","128974848","114641608"
"LinkedList 10000 insert","8283","16480013","128974848","114641608"
"LinkedList 10000 insert","8284","16481198","128974848","114641608"
"LinkedList 10000 insert","8285","16482383","128974848","114641608"
"LinkedList 10000 insert","8286","16483173","128974848","114641608"
"LinkedList 10000 insert","8287","16485939","128974848","114641608"
"LinkedList 10000 insert","8288","16487124","128974848","114641608"
"LinkedList 10000 insert","8289","16488309","128974848","114641608"
"LinkedList 10000 insert","8290","16489494","128974848","114641608"
"LinkedList 10000 insert","8291","16508062","128974848","114641608"
"LinkedList 10000 insert","8292","16510038","128974848","114641608"
"LinkedList 10000 insert","8293","16512803","128974848","114641608"
"LinkedList 10000 insert","8294","16513988","128974848","114641608"
"LinkedList 10000 insert","8295","16515173","128974848","114641608"
"LinkedList 10000 insert","8296","16516359","128974848","114641608"
"LinkedList 10000 insert","8297","16517544","128974848","114641608"
"LinkedList 10000 insert","8298","16520309","128974848","114641608"
"LinkedList 10000 insert","8299","16521494","128974848","114641608"
"LinkedList 10000 insert","8300","16522680","128974848","114641608"
"LinkedList 10000 insert","8301","16523865","128974848","114641608"
"LinkedList 10000 insert","8302","16525050","128974848","114641608"
"LinkedList 10000 insert","8303","16526235","128974848","114641608"
"LinkedList 10000 insert","8304","16528606","128974848","114641608"
"LinkedList 10000 insert","8305","16529791","128974848","114641608"
"LinkedList 10000 insert","8306","16530976","128974848","114641608"
"LinkedList 10000 insert","8307","16532161","128974848","114641608"
"LinkedList 10000 insert","8308","16533346","128974848","114641608"
"LinkedList 10000 insert","8309","16534532","128974848","114641608"
"LinkedList 10000 insert","8310","16537297","128974848","114641608"
"LinkedList 10000 insert","8311","16538482","128974848","114641608"
"LinkedList 10000 insert","8312","16539667","128974848","114641608"
"LinkedList 10000 insert","8313","16540853","128974848","114641608"
"LinkedList 10000 insert","8314","16542038","128974848","114641608"
"LinkedList 10000 insert","8315","16544803","128974848","114641608"
"LinkedList 10000 insert","8316","16545988","128974848","114641608"
"LinkedList 10000 insert","8317","16547174","128974848","114641608"
"LinkedList 10000 insert","8318","16548359","128974848","114641608"
"LinkedList 10000 insert","8319","16549544","128974848","114641608"
"LinkedList 10000 insert","8320","16550729","128974848","114641608"
"LinkedList 10000 insert","8321","16555865","128974848","114641608"
"LinkedList 10000 insert","8322","16557050","128974848","114641608"
"LinkedList 10000 insert","8323","16558235","128974848","114641608"
"LinkedList 10000 insert","8324","16559420","128974848","114641608"
"LinkedList 10000 insert","8325","16560606","128974848","114641608"
"LinkedList 10000 insert","8326","16563371","128974848","114641608"
"LinkedList 10000 insert","8327","16564556","128974848","114641608"
"LinkedList 10000 insert","8328","16565741","128974848","114641608"
"LinkedList 10000 insert","8329","16566927","128974848","114641608"
"LinkedList 10000 insert","8330","16568112","128974848","114641608"
"LinkedList 10000 insert","8331","16569297","128974848","114641608"
"LinkedList 10000 insert","8332","16572062","128974848","114641608"
"LinkedList 10000 insert","8333","16573248","128974848","114641608"
"LinkedList 10000 insert","8334","16574433","128974848","114641608"
"LinkedList 10000 insert","8335","16575618","128974848","114641608"
"LinkedList 10000 insert","8336","16576803","128974848","114641608"
"LinkedList 10000 insert","8337","16579174","128974848","114641608"
"LinkedList 10000 insert","8338","16580754","128974848","114641608"
"LinkedList 10000 insert","8339","16581939","128974848","114641608"
"LinkedList 10000 insert","8340","16583124","128974848","114641608"
"LinkedList 10000 insert","8341","16584309","128974848","114641608"
"LinkedList 10000 insert","8342","16585099","128974848","114641608"
"LinkedList 10000 insert","8343","16587865","128974848","114641608"
"LinkedList 10000 insert","8344","16589050","128974848","114641608"
"LinkedList 10000 insert","8345","16590235","128974848","114641608"
"LinkedList 10000 insert","8346","16591816","128974848","114641608"
"LinkedList 10000 insert","8347","16593001","128974848","114641608"
"LinkedList 10000 insert","8348","16594186","128974848","114641608"
"LinkedList 10000 insert","8349","16597741","128974848","114641608"
"LinkedList 10000 insert","8350","16598927","128974848","114641608"
"LinkedList 10000 insert","8351","16600112","128974848","114641608"
"LinkedList 10000 insert","8352","16601297","128974848","114641608"
"LinkedList 10000 insert","8353","16602482","128974848","114641608"
"LinkedList 10000 insert","8354","16605643","128974848","114641608"
"LinkedList 10000 insert","8355","16607223","128974848","114641608"
"LinkedList 10000 insert","8356","16608408","128974848","114641608"
"LinkedList 10000 insert","8357","16609593","128974848","114641608"
"LinkedList 10000 insert","8358","16610778","128974848","114641608"
"LinkedList 10000 insert","8359","16612359","128974848","114641608"
"LinkedList 10000 insert","8360","16617495","128974848","114641608"
"LinkedList 10000 insert","8361","16619075","128974848","114641608"
"LinkedList 10000 insert","8362","16620260","128974848","114641608"
"LinkedList 10000 insert","8363","16622235","128974848","114641608"
"LinkedList 10000 insert","8364","16623816","128974848","114641608"
"LinkedList 10000 insert","8365","16626976","128974848","114641608"
"LinkedList 10000 insert","8366","16628556","128974848","114641608"
"LinkedList 10000 insert","8367","16629741","128974848","114641608"
"LinkedList 10000 insert","8368","16630927","128974848","114641608"
"LinkedList 10000 insert","8369","16632112","128974848","114641608"
"LinkedList 10000 insert","8370","16633297","128974848","114641608"
"LinkedList 10000 insert","8371","16636458","128974848","114641608"
"LinkedList 10000 insert","8372","16637643","128974848","114641608"
"LinkedList 10000 insert","8373","16638828","128974848","114641608"
"LinkedList 10000 insert","8374","16640013","128974848","114641608"
"LinkedList 10000 insert","8375","16641198","128974848","114641608"
"LinkedList 10000 insert","8376","16645939","128974848","114641608"
"LinkedList 10000 insert","8377","16647519","128974848","114641608"
"LinkedList 10000 insert","8378","16648704","128974848","114641608"
"LinkedList 10000 insert","8379","16649890","128974848","114641608"
"LinkedList 10000 insert","8380","16651075","128974848","114641608"
"LinkedList 10000 insert","8381","16652260","128974848","114641608"
"LinkedList 10000 insert","8382","16655421","128974848","114641608"
"LinkedList 10000 insert","8383","16657001","128974848","114641608"
"LinkedList 10000 insert","8384","16658186","128974848","114641608"
"LinkedList 10000 insert","8385","16659371","128974848","114641608"
"LinkedList 10000 insert","8386","16662532","128974848","114641608"
"LinkedList 10000 insert","8387","16663717","128974848","114641608"
"LinkedList 10000 insert","8388","16667272","128974848","114641608"
"LinkedList 10000 insert","8389","16668458","128974848","114641608"
"LinkedList 10000 insert","8390","16669643","128974848","114641608"
"LinkedList 10000 insert","8391","16670828","128974848","114641608"
"LinkedList 10000 insert","8392","16672013","128974848","114641608"
"LinkedList 10000 insert","8393","16707174","128974848","114641608"
"LinkedList 10000 insert","8394","16709149","128974848","114641608"
"LinkedList 10000 insert","8395","16710729","128974848","114641608"
"LinkedList 10000 insert","8396","16711914","128974848","114641608"
"LinkedList 10000 insert","8397","16713100","128974848","114641608"
"LinkedList 10000 insert","8398","16714285","128974848","114641608"
"LinkedList 10000 insert","8399","16719025","128974848","114641608"
"LinkedList 10000 insert","8400","16720211","128974848","114641608"
"LinkedList 10000 insert","8401","16721396","128974848","114641608"
"LinkedList 10000 insert","8402","16722976","128974848","114641608"
"LinkedList 10000 insert","8403","16724161","128974848","114641608"
"LinkedList 10000 insert","8404","16729297","128974848","114641608"
"LinkedList 10000 insert","8405","16730482","128974848","114641608"
"LinkedList 10000 insert","8406","16731667","128974848","114641608"
"LinkedList 10000 insert","8407","16732853","128974848","114641608"
"LinkedList 10000 insert","8408","16734038","128974848","114641608"
"LinkedList 10000 insert","8409","16735618","128974848","114641608"
"LinkedList 10000 insert","8410","16738779","128974848","114641608"
"LinkedList 10000 insert","8411","16739964","128974848","114641608"
"LinkedList 10000 insert","8412","16741149","128974848","114641608"
"LinkedList 10000 insert","8413","16742334","128974848","114641608"
"LinkedList 10000 insert","8414","16743519","128974848","114641608"
"LinkedList 10000 insert","8415","16747075","128974848","114641608"
"LinkedList 10000 insert","8416","16748260","128974848","114641608"
"LinkedList 10000 insert","8417","16749445","128974848","114641608"
"LinkedList 10000 insert","8418","16751026","128974848","114641608"
"LinkedList 10000 insert","8419","16752211","128974848","114641608"
"LinkedList 10000 insert","8420","16753396","128974848","114641608"
"LinkedList 10000 insert","8421","16756161","128974848","114641608"
"LinkedList 10000 insert","8422","16757347","128974848","114641608"
"LinkedList 10000 insert","8423","16758532","128974848","114641608"
"LinkedList 10000 insert","8424","16759717","128974848","114641608"
"LinkedList 10000 insert","8425","16761297","128974848","114641608"
"LinkedList 10000 insert","8426","16764458","128974848","114641608"
"LinkedList 10000 insert","8427","16765643","128974848","114641608"
"LinkedList 10000 insert","8428","16766828","128974848","114641608"
"LinkedList 10000 insert","8429","16768013","128974848","114641608"
"LinkedList 10000 insert","8430","16769593","128974848","114641608"
"LinkedList 10000 insert","8431","16770779","128974848","114641608"
"LinkedList 10000 insert","8432","16773544","128974848","114641608"
"LinkedList 10000 insert","8433","16774729","128974848","114641608"
"LinkedList 10000 insert","8434","16775914","128974848","114641608"
"LinkedList 10000 insert","8435","16777100","128974848","114641608"
"LinkedList 10000 insert","8436","16778285","128974848","114641608"
"LinkedList 10000 insert","8437","16779470","128974848","114641608"
"LinkedList 10000 insert","8438","16782235","128974848","114641608"
"LinkedList 10000 insert","8439","16783421","128974848","114641608"
"LinkedList 10000 insert","8440","16784606","128974848","114641608"
"LinkedList 10000 insert","8441","16785791","128974848","114641608"
"LinkedList 10000 insert","8442","16786581","128974848","114641608"
"LinkedList 10000 insert","8443","16789347","128974848","114641608"
"LinkedList 10000 insert","8444","16790532","128974848","114641608"
"LinkedList 10000 insert","8445","16792112","128974848","114641608"
"LinkedList 10000 insert","8446","16793297","128974848","114641608"
"LinkedList 10000 insert","8447","16794482","128974848","114641608"
"LinkedList 10000 insert","8448","16795668","128974848","114641608"
"LinkedList 10000 insert","8449","16798433","128974848","114641608"
"LinkedList 10000 insert","8450","16799618","128974848","114641608"
"LinkedList 10000 insert","8451","16800803","128974848","114641608"
"LinkedList 10000 insert","8452","16801989","128974848","114641608"
"LinkedList 10000 insert","8453","16803174","128974848","114641608"
"LinkedList 10000 insert","8454","16805939","128974848","114641608"
"LinkedList 10000 insert","8455","16807519","128974848","114641608"
"LinkedList 10000 insert","8456","16808705","128974848","114641608"
"LinkedList 10000 insert","8457","16809890","128974848","114641608"
"LinkedList 10000 insert","8458","16811075","128974848","114641608"
"LinkedList 10000 insert","8459","16812260","128974848","114641608"
"LinkedList 10000 insert","8460","16814631","128974848","114641608"
"LinkedList 10000 insert","8461","16816211","128974848","114641608"
"LinkedList 10000 insert","8462","16817396","128974848","114641608"
"LinkedList 10000 insert","8463","16818581","128974848","114641608"
"LinkedList 10000 insert","8464","16819766","128974848","114641608"
"LinkedList 10000 insert","8465","16822532","128974848","114641608"
"LinkedList 10000 insert","8466","16823717","128974848","114641608"
"LinkedList 10000 insert","8467","16824902","128974848","114641608"
"LinkedList 10000 insert","8468","16826087","128974848","114641608"
"LinkedList 10000 insert","8469","16827272","128974848","114641608"
"LinkedList 10000 insert","8470","16828458","128974848","114641608"
"LinkedList 10000 insert","8471","16830828","128974848","114641608"
"LinkedList 10000 insert","8472","16832013","128974848","114641608"
"LinkedList 10000 insert","8473","16833198","128974848","114641608"
"LinkedList 10000 insert","8474","16834384","128974848","114641608"
"LinkedList 10000 insert","8475","16835569","128974848","114641608"
"LinkedList 10000 insert","8476","16836754","128974848","114641608"
"LinkedList 10000 insert","8477","16839519","128974848","114641608"
"LinkedList 10000 insert","8478","16840705","128974848","114641608"
"LinkedList 10000 insert","8479","16841890","128974848","114641608"
"LinkedList 10000 insert","8480","16843075","128974848","114641608"
"LinkedList 10000 insert","8481","16844260","128974848","114641608"
"LinkedList 10000 insert","8482","16847026","128974848","114641608"
"LinkedList 10000 insert","8483","16848211","128974848","114641608"
"LinkedList 10000 insert","8484","16849396","128974848","114641608"
"LinkedList 10000 insert","8485","16850976","128974848","114641608"
"LinkedList 10000 insert","8486","16852161","128974848","114641608"
"LinkedList 10000 insert","8487","16853347","128974848","114641608"
"LinkedList 10000 insert","8488","16856507","128974848","114641608"
"LinkedList 10000 insert","8489","16857692","128974848","114641608"
"LinkedList 10000 insert","8490","16858877","128974848","114641608"
"LinkedList 10000 insert","8491","16860063","128974848","114641608"
"LinkedList 10000 insert","8492","16861248","128974848","114641608"
"LinkedList 10000 insert","8493","16864408","128974848","114641608"
"LinkedList 10000 insert","8494","16865594","128974848","114641608"
"LinkedList 10000 insert","8495","16866779","128974848","114641608"
"LinkedList 10000 insert","8496","16867964","128974848","114641608"
"LinkedList 10000 insert","8497","16869149","128974848","114641608"
"LinkedList 10000 insert","8498","16870334","128974848","114641608"
"LinkedList 10000 insert","8499","16873100","128974848","114641608"
"LinkedList 10000 insert","8500","16874285","128974848","114641608"
"LinkedList 10000 insert","8501","16875865","128974848","114641608"
"LinkedList 10000 insert","8502","16877050","128974848","114641608"
"LinkedList 10000 insert","8503","16878235","128974848","114641608"
"LinkedList 10000 insert","8504","16880606","128974848","114641608"
"LinkedList 10000 insert","8505","16881791","128974848","114641608"
"LinkedList 10000 insert","8506","16882976","128974848","114641608"
"LinkedList 10000 insert","8507","16884161","128974848","114641608"
"LinkedList 10000 insert","8508","16885742","128974848","114641608"
"LinkedList 10000 insert","8509","16886927","128974848","114641608"
"LinkedList 10000 insert","8510","16889692","128974848","114641608"
"LinkedList 10000 insert","8511","16890877","128974848","114641608"
"LinkedList 10000 insert","8512","16892063","128974848","114641608"
"LinkedList 10000 insert","8513","16893248","128974848","114641608"
"LinkedList 10000 insert","8514","16894433","128974848","114641608"
"LinkedList 10000 insert","8515","16895618","128974848","114641608"
"LinkedList 10000 insert","8516","16898384","128974848","114641608"
"LinkedList 10000 insert","8517","16899569","128974848","114641608"
"LinkedList 10000 insert","8518","16900754","128974848","114641608"
"LinkedList 10000 insert","8519","16901939","128974848","114641608"
"LinkedList 10000 insert","8520","16903124","128974848","114641608"
"LinkedList 10000 insert","8521","16905890","128974848","114641608"
"LinkedList 10000 insert","8522","16907075","128974848","114641608"
"LinkedList 10000 insert","8523","16908655","128974848","114641608"
"LinkedList 10000 insert","8524","16909840","128974848","114641608"
"LinkedList 10000 insert","8525","16911026","128974848","114641608"
"LinkedList 10000 insert","8526","16912211","128974848","114641608"
"LinkedList 10000 insert","8527","16914976","128974848","114641608"
"LinkedList 10000 insert","8528","16916161","128974848","114641608"
"LinkedList 10000 insert","8529","16917742","128974848","114641608"
"LinkedList 10000 insert","8530","16918927","128974848","114641608"
"LinkedList 10000 insert","8531","16920112","128974848","114641608"
"LinkedList 10000 insert","8532","16922482","128974848","114641608"
"LinkedList 10000 insert","8533","16924063","128974848","114641608"
"LinkedList 10000 insert","8534","16925248","128974848","114641608"
"LinkedList 10000 insert","8535","16926433","128974848","114641608"
"LinkedList 10000 insert","8536","16927618","128974848","114641608"
"LinkedList 10000 insert","8537","16928803","128974848","114641608"
"LinkedList 10000 insert","8538","16931569","128974848","114641608"
"LinkedList 10000 insert","8539","16932754","128974848","114641608"
"LinkedList 10000 insert","8540","16933544","128974848","114641608"
"LinkedList 10000 insert","8541","16934334","128974848","114641608"
"LinkedList 10000 insert","8542","16935519","128974848","114641608"
"LinkedList 10000 insert","8543","16937890","128974848","114641608"
"LinkedList 10000 insert","8544","16939075","128974848","114641608"
"LinkedList 10000 insert","8545","16940260","128974848","114641608"
"LinkedList 10000 insert","8546","16941445","128974848","114641608"
"LinkedList 10000 insert","8547","16942631","128974848","114641608"
"LinkedList 10000 insert","8548","16943816","128974848","114641608"
"LinkedList 10000 insert","8549","16946581","128974848","114641608"
"LinkedList 10000 insert","8550","16947766","128974848","114641608"
"LinkedList 10000 insert","8551","16948557","128974848","114641608"
"LinkedList 10000 insert","8552","16949742","128974848","114641608"
"LinkedList 10000 insert","8553","16950927","128974848","114641608"
"LinkedList 10000 insert","8554","16953692","128974848","114641608"
"LinkedList 10000 insert","8555","16954878","128974848","114641608"
"LinkedList 10000 insert","8556","16956063","128974848","114641608"
"LinkedList 10000 insert","8557","16956853","128974848","114641608"
"LinkedList 10000 insert","8558","16958038","128974848","114641608"
"LinkedList 10000 insert","8559","16959223","128974848","114641608"
"LinkedList 10000 insert","8560","16961989","128974848","114641608"
"LinkedList 10000 insert","8561","16962779","128974848","114641608"
"LinkedList 10000 insert","8562","16963964","128974848","114641608"
"LinkedList 10000 insert","8563","16965149","128974848","114641608"
"LinkedList 10000 insert","8564","16966334","128974848","114641608"
"LinkedList 10000 insert","8565","16967124","128974848","114641608"
"LinkedList 10000 insert","8566","16969890","128974848","114641608"
"LinkedList 10000 insert","8567","16971075","128974848","114641608"
"LinkedList 10000 insert","8568","16972260","128974848","114641608"
"LinkedList 10000 insert","8569","16973445","128974848","114641608"
"LinkedList 10000 insert","8570","16974236","128974848","114641608"
"LinkedList 10000 insert","8571","16977001","128974848","114641608"
"LinkedList 10000 insert","8572","16978186","128974848","114641608"
"LinkedList 10000 insert","8573","16979371","128974848","114641608"
"LinkedList 10000 insert","8574","16980557","128974848","114641608"
"LinkedList 10000 insert","8575","16981742","128974848","114641608"
