Test Case ID,CaseCounter,TimeDifference,TotalMemory,FreeMemory
LinkedList 10000 insert,8053,8939400,8474939392,1644597248,
LinkedList 10000 insert,8054,8940200,8474939392,1644597248,
LinkedList 10000 insert,8055,8941100,8474939392,1644597248,
LinkedList 10000 insert,8056,8941900,8474939392,1644597248,
LinkedList 10000 insert,8057,8942700,8474939392,1644597248,
LinkedList 10000 insert,8058,8943600,8474939392,1644597248,
LinkedList 10000 insert,8059,8944400,8474939392,1644597248,
LinkedList 10000 insert,8060,8945300,8474939392,1644597248,
LinkedList 10000 insert,8061,8946100,8474939392,1644597248,
LinkedList 10000 insert,8062,8947000,8474939392,1644597248,
LinkedList 10000 insert,8063,8947800,8474939392,1644597248,
LinkedList 10000 insert,8064,8948800,8474939392,1644597248,
LinkedList 10000 insert,8065,8949700,8474939392,1644597248,
LinkedList 10000 insert,8066,8950500,8474939392,1644597248,
LinkedList 10000 insert,8067,8951300,8474939392,1644597248,
LinkedList 10000 insert,8068,8952200,8474939392,1644597248,
LinkedList 10000 insert,8069,8953000,8474939392,1644597248,
LinkedList 10000 insert,8070,8953900,8474939392,1644597248,
LinkedList 10000 insert,8071,8954700,8474939392,1644597248,
LinkedList 10000 insert,8072,8955600,8474939392,1644597248,
LinkedList 10000 insert,8073,8956400,8474939392,1644597248,
LinkedList 10000 insert,8074,8957200,8474939392,1644597248,
LinkedList 10000 insert,8075,8958100,8474939392,1644597248,
LinkedList 10000 insert,8076,8958900,8474939392,1644597248,
LinkedList 10000 insert,8077,8959900,8474939392,1644597248,
LinkedList 10000 insert,8078,8960700,8474939392,1644597248,
LinkedList 10000 insert,8079,8961600,8474939392,1644597248,
LinkedList 10000 insert,8080,8962400,8474939392,1644597248,
LinkedList 10000 insert,8081,8963300,8474939392,1644597248,
LinkedList 10000 insert,8082,8964100,8474939392,1644597248,
LinkedList 10000 insert,8083,8965000,8474939392,1644597248,
LinkedList 10000 insert,8084,8965800,8474939392,1644597248,
LinkedList 10000 insert,8085,8966700,8474939392,1644597248,
LinkedList 10000 insert,8086,8967500,8474939392,1644597248,
LinkedList 10000 insert,8087,8968400,8474939392,1644597248,
LinkedList 10000 insert,8088,8969200,8474939392,1644597248,
LinkedList 10000 insert,8089,8970100,8474939392,1644597248,
LinkedList 10000 insert,8090,8971100,8474939392,1644597248,
LinkedList 10000 insert,8091,8971900,8474939392,1644597248,
LinkedList 10000 insert,8092,8972800,8474939392,1644597248,
LinkedList 10000 insert,8093,8973600,8474939392,1644597248,
LinkedList 10000 insert,8094,8974500,8474939392,1644597248,
LinkedList 10000 insert,8095,8975300,8474939392,1644597248,
LinkedList 10000 insert,8096,8976200,8474939392,1644597248,
LinkedList 10000 insert,8097,8977000,8474939392,1644597248,
LinkedList 10000 insert,8098,8977900,8474939392,1644597248,
LinkedList 10000 insert,8099,8978700,8474939392,1644597248,
LinkedList 10000 insert,8100,8979600,8474939392,1644597248,
LinkedList 10000 insert,8101,8980400,8474939392,1644597248,
LinkedList 10000 insert,8102,8981700,8474939392,1644597248,
LinkedList 10000 insert,8103,8982600,8474939392,1644597248,
LinkedList 10000 insert,8104,8983500,8474939392,1644597248,
LinkedList 10000 insert,8105,8984300,8474939392,1644597248,
LinkedList 10000 insert,8106,8985100,8474939392,1644597248,
LinkedList 10000 insert,8107,8986000,8474939392,1644597248,
LinkedList 10000 insert,8108,8986800,8474939392,1644597248,
LinkedList 10000 insert,8109,8987700,8474939392,1644597248,
LinkedList 10000 insert,8110,8988500,8474939392,1644597248,
LinkedList 10000 insert,8111,8989400,8474939392,1644597248,
LinkedList 10000 insert,8112,8990200,8474939392,1644597248,
LinkedList 10000 insert,8113,8991100,8474939392,1644597248,
LinkedList 10000 insert,8114,8991900,8474939392,1644597248,
LinkedList 10000 insert,8115,8992900,8474939392,1644597248,
LinkedList 10000 insert,8116,8993700,8474939392,1644597248,
LinkedList 10000 insert,8117,8994500,8474939392,1644597248,
LinkedList 10000 insert,8118,8995400,8474939392,1644597248,
LinkedList 10000 insert,8119,8996200,8474939392,1644597248,
LinkedList 10000 insert,8120,8997100,8474939392,1644597248,
LinkedList 10000 insert,8121,8997900,8474939392,1644597248,
LinkedList 10000 insert,8122,8998800,8474939392,1644597248,
LinkedList 10000 insert,8123,8999600,8474939392,1644597248,
LinkedList 10000 insert,8124,9000500,8474939392,1644597248,
LinkedList 10000 insert,8125,9001300,8474939392,1644597248,
LinkedList 10000 insert,8126,9002200,8474939392,1644597248,
LinkedList 10000 insert,8127,9003000,8474939392,1644597248,
LinkedList 10000 insert,8128,9004000,8474939392,1644597248,
LinkedList 10000 insert,8129,9004800,8474939392,1644597248,
LinkedList 10000 insert,8130,9005700,8474939392,1644597248,
LinkedList 10000 insert,8131,9006500,8474939392,1644597248,
LinkedList 10000 insert,8132,9007400,8474939392,1644597248,
LinkedList 10000 insert,8133,9008200,8474939392,1644597248,
LinkedList 10000 insert,8134,9009000,8474939392,1644597248,
LinkedList 10000 insert,8135,9009900,8474939392,1644597248,
LinkedList 10000 insert,8136,9010700,8474939392,1644597248,
LinkedList 10000 insert,8137,9011600,8474939392,1644597248,
LinkedList 10000 insert,8138,9012400,8474939392,1644597248,
LinkedList 10000 insert,8139,9013300,8474939392,1644597248,
LinkedList 10000 insert,8140,9014200,8474939392,1644597248,
LinkedList 10000 insert,8141,9015100,8474939392,1644597248,
LinkedList 10000 insert,8142,9015900,8474939392,1644597248,
LinkedList 10000 insert,8143,9016800,8474939392,1644597248,
LinkedList 10000 insert,8144,9017600,8474939392,1644597248,
LinkedList 10000 insert,8145,9018500,8474939392,1644597248,
LinkedList 10000 insert,8146,9019300,8474939392,1644597248,
LinkedList 10000 insert,8147,9020200,8474939392,1644597248,
LinkedList 10000 insert,8148,9021000,8474939392,1644597248,
LinkedList 10000 insert,8149,9021800,8474939392,1644597248,
LinkedList 10000 insert,8150,9022700,8474939392,1644597248,
LinkedList 10000 insert,8151,9023600,8474939392,1644597248,
LinkedList 10000 insert,8152,9024400,8474939392,1644597248,
LinkedList 10000 insert,8153,9025400,8474939392,1644597248,
LinkedList 10000 insert,8154,9026200,8474939392,1644597248,
LinkedList 10000 insert,8155,9027300,8474939392,1644597248,
LinkedList 10000 insert,8156,9028100,8474939392,1644597248,
LinkedList 10000 insert,8157,9029000,8474939392,1644597248,
LinkedList 10000 insert,8158,9029800,8474939392,1644597248,
LinkedList 10000 insert,8159,9030700,8474939392,1644597248,
LinkedList 10000 insert,8160,9031500,8474939392,1644597248,
LinkedList 10000 insert,8161,9032400,8474939392,1644597248,
LinkedList 10000 insert,8162,9033200,8474939392,1644597248,
LinkedList 10000 insert,8163,9034100,8474939392,1644597248,
LinkedList 10000 insert,8164,9034900,8474939392,1644597248,
LinkedList 10000 insert,8165,9035800,8474939392,1644597248,
LinkedList 10000 insert,8166,9036800,8474939392,1644597248,
LinkedList 10000 insert,8167,9037600,8474939392,1644597248,
LinkedList 10000 insert,8168,9038500,8474939392,1644597248,
LinkedList 10000 insert,8169,9039300,8474939392,1644597248,
LinkedList 10000 insert,8170,9040100,8474939392,1644597248,
LinkedList 10000 insert,8171,9041000,8474939392,1644597248,
LinkedList 10000 insert,8172,9041800,8474939392,1644597248,
LinkedList 10000 insert,8173,9042700,8474939392,1644597248,
LinkedList 10000 insert,8174,9043500,8474939392,1644597248,
LinkedList 10000 insert,8175,9044400,8474939392,1644597248,
LinkedList 10000 insert,8176,9045200,8474939392,1644597248,
LinkedList 10000 insert,8177,9046100,8474939392,1644597248,
LinkedList 10000 insert,8178,9047000,8474939392,1644597248,
LinkedList 10000 insert,8179,9047900,8474939392,1644597248,
LinkedList 10000 insert,8180,9048700,8474939392,1644597248,
LinkedList 10000 insert,8181,9049600,8474939392,1644597248,
LinkedList 10000 insert,8182,9050400,8474939392,1644597248,
LinkedList 10000 insert,8183,9051300,8474939392,1644597248,
LinkedList 10000 insert,8184,9052100,8474939392,1644597248,
LinkedList 10000 insert,8185,9052900,8474939392,1644597248,
LinkedList 10000 insert,8186,9053800,8474939392,1644597248,
LinkedList 10000 insert,8187,9054600,8474939392,1644597248,
LinkedList 10000 insert,8188,9055500,8474939392,1644597248,
LinkedList 10000 insert,8189,9056300,8474939392,1644597248,
LinkedList 10000 insert,8190,9057200,8474939392,1644597248,
LinkedList 10000 insert,8191,9058200,8474939392,1644597248,
LinkedList 10000 insert,8192,9059000,8474939392,1644597248,
LinkedList 10000 insert,8193,9059900,8474939392,1644597248,
LinkedList 10000 insert,8194,9060700,8474939392,1644597248,
LinkedList 10000 insert,8195,9061500,8474939392,1644597248,
LinkedList 10000 insert,8196,9062400,8474939392,1644597248,
LinkedList 10000 insert,8197,9063200,8474939392,1644597248,
LinkedList 10000 insert,8198,9064100,8474939392,1644597248,
LinkedList 10000 insert,8199,9064900,8474939392,1644597248,
LinkedList 10000 insert,8200,9065800,8474939392,1644597248,
LinkedList 10000 insert,8201,9066600,8474939392,1644597248,
LinkedList 10000 insert,8202,9067400,8474939392,1644597248,
LinkedList 10000 insert,8203,9068400,8474939392,1644597248,
LinkedList 10000 insert,8204,9069300,8474939392,1644597248,
LinkedList 10000 insert,8205,9070100,8474939392,1644597248,
LinkedList 10000 insert,8206,9071000,8474939392,1644597248,
LinkedList 10000 insert,8207,9071800,8474939392,1644597248,
LinkedList 10000 insert,8208,9072700,8474939392,1644597248,
LinkedList 10000 insert,8209,9073500,8474939392,1644597248,
LinkedList 10000 insert,8210,9074400,8474939392,1644597248,
LinkedList 10000 insert,8211,9075200,8474939392,1644597248,
LinkedList 10000 insert,8212,9076100,8474939392,1644597248,
LinkedList 10000 insert,8213,9076900,8474939392,1644597248,
LinkedList 10000 insert,8214,9077800,8474939392,1644597248,
LinkedList 10000 insert,8215,9078600,8474939392,1644597248,
LinkedList 10000 insert,8216,9079600,8474939392,1644597248,
LinkedList 10000 insert,8217,9080400,8474939392,1644597248,
LinkedList 10000 insert,8218,9081300,8474939392,1644597248,
LinkedList 10000 insert,8219,9082100,8474939392,1644597248,
LinkedList 10000 insert,8220,9083000,8474939392,1644597248,
LinkedList 10000 insert,8221,9083800,8474939392,1644597248,
LinkedList 10000 insert,8222,9084700,8474939392,1644597248,
LinkedList 10000 insert,8223,9085500,8474939392,1644597248,
LinkedList 10000 insert,8224,9086300,8474939392,1644597248,
LinkedList 10000 insert,8225,9087200,8474939392,1644597248,
LinkedList 10000 insert,8226,9088000,8474939392,1644597248,
LinkedList 10000 insert,8227,9088900,8474939392,1644597248,
LinkedList 10000 insert,8228,9089700,8474939392,1644597248,
LinkedList 10000 insert,8229,9091100,8474939392,1644597248,
LinkedList 10000 insert,8230,9092000,8474939392,1644597248,
LinkedList 10000 insert,8231,9092800,8474939392,1644597248,
LinkedList 10000 insert,8232,9093600,8474939392,1644597248,
LinkedList 10000 insert,8233,9094500,8474939392,1644597248,
LinkedList 10000 insert,8234,9095300,8474939392,1644597248,
LinkedList 10000 insert,8235,9096200,8474939392,1644597248,
LinkedList 10000 insert,8236,9097000,8474939392,1644597248,
LinkedList 10000 insert,8237,9097900,8474939392,1644597248,
LinkedList 10000 insert,8238,9098700,8474939392,1644597248,
LinkedList 10000 insert,8239,9099600,8474939392,1644597248,
LinkedList 10000 insert,8240,9100400,8474939392,1644597248,
LinkedList 10000 insert,8241,9101400,8474939392,1644597248,
LinkedList 10000 insert,8242,9102200,8474939392,1644597248,
LinkedList 10000 insert,8243,9103100,8474939392,1644597248,
LinkedList 10000 insert,8244,9103900,8474939392,1644597248,
LinkedList 10000 insert,8245,9104700,8474939392,1644597248,
LinkedList 10000 insert,8246,9105600,8474939392,1644597248,
LinkedList 10000 insert,8247,9106400,8474939392,1644597248,
LinkedList 10000 insert,8248,9107300,8474939392,1644597248,
LinkedList 10000 insert,8249,9108100,8474939392,1644597248,
LinkedList 10000 insert,8250,9109000,8474939392,1644597248,
LinkedList 10000 insert,8251,9109800,8474939392,1644597248,
LinkedList 10000 insert,8252,9110700,8474939392,1644597248,
LinkedList 10000 insert,8253,9111500,8474939392,1644597248,
LinkedList 10000 insert,8254,9112500,8474939392,1644597248,
LinkedList 10000 insert,8255,9113300,8474939392,1644597248,
LinkedList 10000 insert,8256,9114200,8474939392,1644597248,
LinkedList 10000 insert,8257,9115000,8474939392,1644597248,
LinkedList 10000 insert,8258,9115900,8474939392,1644597248,
LinkedList 10000 insert,8259,9119900,8474939392,1644597248,
LinkedList 10000 insert,8260,9120900,8474939392,1644597248,
LinkedList 10000 insert,8261,9124900,8474939392,1644597248,
LinkedList 10000 insert,8262,9128700,8474939392,1644597248,
LinkedList 10000 insert,8263,9129600,8474939392,1644597248,
LinkedList 10000 insert,8264,9130400,8474939392,1644597248,
LinkedList 10000 insert,8265,9131300,8474939392,1644597248,
LinkedList 10000 insert,8266,9132100,8474939392,1644597248,
LinkedList 10000 insert,8267,9133100,8474939392,1644597248,
LinkedList 10000 insert,8268,9134000,8474939392,1644597248,
LinkedList 10000 insert,8269,9134800,8474939392,1644597248,
LinkedList 10000 insert,8270,9135700,8474939392,1644597248,
LinkedList 10000 insert,8271,9136500,8474939392,1644597248,
LinkedList 10000 insert,8272,9137400,8474939392,1644597248,
LinkedList 10000 insert,8273,9138200,8474939392,1644597248,
LinkedList 10000 insert,8274,9139100,8474939392,1644597248,
LinkedList 10000 insert,8275,9139900,8474939392,1644597248,
LinkedList 10000 insert,8276,9140700,8474939392,1644597248,
LinkedList 10000 insert,8277,9141600,8474939392,1644597248,
LinkedList 10000 insert,8278,9142400,8474939392,1644597248,
LinkedList 10000 insert,8279,9143400,8474939392,1644597248,
LinkedList 10000 insert,8280,9144300,8474939392,1644597248,
LinkedList 10000 insert,8281,9145100,8474939392,1644597248,
LinkedList 10000 insert,8282,9145900,8474939392,1644597248,
LinkedList 10000 insert,8283,9146800,8474939392,1644597248,
LinkedList 10000 insert,8284,9147600,8474939392,1644597248,
LinkedList 10000 insert,8285,9148500,8474939392,1644597248,
LinkedList 10000 insert,8286,9149600,8474939392,1644597248,
LinkedList 10000 insert,8287,9150400,8474939392,1644597248,
LinkedList 10000 insert,8288,9151300,8474939392,1644597248,
LinkedList 10000 insert,8289,9152100,8474939392,1644597248,
LinkedList 10000 insert,8290,9153000,8474939392,1644597248,
LinkedList 10000 insert,8291,9153800,8474939392,1644597248,
LinkedList 10000 insert,8292,9154800,8474939392,1644597248,
LinkedList 10000 insert,8293,9155700,8474939392,1644597248,
LinkedList 10000 insert,8294,9156500,8474939392,1644597248,
LinkedList 10000 insert,8295,9157400,8474939392,1644597248,
LinkedList 10000 insert,8296,9158200,8474939392,1644597248,
LinkedList 10000 insert,8297,9159100,8474939392,1644597248,
LinkedList 10000 insert,8298,9159900,8474939392,1644597248,
LinkedList 10000 insert,8299,9160700,8474939392,1644597248,
LinkedList 10000 insert,8300,9161600,8474939392,1644597248,
LinkedList 10000 insert,8301,9162400,8474939392,1644597248,
LinkedList 10000 insert,8302,9163300,8474939392,1644597248,
LinkedList 10000 insert,8303,9164100,8474939392,1644597248,
LinkedList 10000 insert,8304,9165000,8474939392,1644597248,
LinkedList 10000 insert,8305,9165900,8474939392,1644597248,
LinkedList 10000 insert,8306,9166800,8474939392,1644597248,
LinkedList 10000 insert,8307,9167600,8474939392,1644597248,
LinkedList 10000 insert,8308,9168500,8474939392,1644597248,
LinkedList 10000 insert,8309,9169300,8474939392,1644597248,
LinkedList 10000 insert,8310,9170100,8474939392,1644597248,
LinkedList 10000 insert,8311,9171000,8474939392,1644597248,
LinkedList 10000 insert,8312,9171800,8474939392,1644597248,
LinkedList 10000 insert,8313,9172700,8474939392,1644597248,
LinkedList 10000 insert,8314,9173500,8474939392,1644597248,
LinkedList 10000 insert,8315,9174400,8474939392,1644597248,
LinkedList 10000 insert,8316,9175200,8474939392,1644597248,
LinkedList 10000 insert,8317,9176200,8474939392,1644597248,
LinkedList 10000 insert,8318,9177000,8474939392,1644597248,
LinkedList 10000 insert,8319,9177900,8474939392,1644597248,
LinkedList 10000 insert,8320,9178700,8474939392,1644597248,
LinkedList 10000 insert,8321,9179600,8474939392,1644597248,
LinkedList 10000 insert,8322,9180400,8474939392,1644597248,
LinkedList 10000 insert,8323,9181300,8474939392,1644597248,
LinkedList 10000 insert,8324,9182100,8474939392,1644597248,
LinkedList 10000 insert,8325,9182900,8474939392,1644597248,
LinkedList 10000 insert,8326,9183800,8474939392,1644597248,
LinkedList 10000 insert,8327,9184600,8474939392,1644597248,
LinkedList 10000 insert,8328,9185500,8474939392,1644597248,
LinkedList 10000 insert,8329,9186300,8474939392,1644597248,
LinkedList 10000 insert,8330,9187300,8474939392,1644597248,
LinkedList 10000 insert,8331,9188200,8474939392,1644597248,
LinkedList 10000 insert,8332,9189000,8474939392,1644597248,
LinkedList 10000 insert,8333,9189900,8474939392,1644597248,
LinkedList 10000 insert,8334,9190700,8474939392,1644597248,
LinkedList 10000 insert,8335,9191600,8474939392,1644597248,
LinkedList 10000 insert,8336,9192400,8474939392,1644597248,
LinkedList 10000 insert,8337,9193300,8474939392,1644597248,
LinkedList 10000 insert,8338,9194100,8474939392,1644597248,
LinkedList 10000 insert,8339,9195000,8474939392,1644597248,
LinkedList 10000 insert,8340,9195800,8474939392,1644597248,
LinkedList 10000 insert,8341,9196600,8474939392,1644597248,
LinkedList 10000 insert,8342,9197500,8474939392,1644597248,
LinkedList 10000 insert,8343,9198500,8474939392,1644597248,
LinkedList 10000 insert,8344,9199300,8474939392,1644597248,
LinkedList 10000 insert,8345,9200200,8474939392,1644597248,
LinkedList 10000 insert,8346,9201000,8474939392,1644597248,
LinkedList 10000 insert,8347,9201900,8474939392,1644597248,
LinkedList 10000 insert,8348,9202700,8474939392,1644597248,
LinkedList 10000 insert,8349,9203600,8474939392,1644597248,
LinkedList 10000 insert,8350,9204400,8474939392,1644597248,
LinkedList 10000 insert,8351,9205300,8474939392,1644597248,
LinkedList 10000 insert,8352,9206100,8474939392,1644597248,
LinkedList 10000 insert,8353,9207000,8474939392,1644597248,
LinkedList 10000 insert,8354,9207800,8474939392,1644597248,
LinkedList 10000 insert,8355,9208800,8474939392,1644597248,
LinkedList 10000 insert,8356,9209600,8474939392,1644597248,
LinkedList 10000 insert,8357,9210500,8474939392,1644597248,
LinkedList 10000 insert,8358,9211300,8474939392,1644597248,
LinkedList 10000 insert,8359,9212200,8474939392,1644597248,
LinkedList 10000 insert,8360,9213000,8474939392,1644597248,
LinkedList 10000 insert,8361,9213800,8474939392,1644597248,
LinkedList 10000 insert,8362,9214700,8474939392,1644597248,
LinkedList 10000 insert,8363,9215500,8474939392,1644597248,
LinkedList 10000 insert,8364,9216400,8474939392,1644597248,
LinkedList 10000 insert,8365,9217200,8474939392,1644597248,
LinkedList 10000 insert,8366,9218100,8474939392,1644597248,
LinkedList 10000 insert,8367,9218900,8474939392,1644597248,
LinkedList 10000 insert,8368,9220400,8474939392,1644597248,
LinkedList 10000 insert,8369,9221200,8474939392,1644597248,
LinkedList 10000 insert,8370,9222100,8474939392,1644597248,
LinkedList 10000 insert,8371,9222900,8474939392,1644597248,
LinkedList 10000 insert,8372,9223800,8474939392,1644597248,
LinkedList 10000 insert,8373,9224600,8474939392,1644597248,
LinkedList 10000 insert,8374,9225500,8474939392,1644597248,
LinkedList 10000 insert,8375,9226300,8474939392,1644597248,
LinkedList 10000 insert,8376,9227200,8474939392,1644597248,
LinkedList 10000 insert,8377,9228000,8474939392,1644597248,
LinkedList 10000 insert,8378,9228800,8474939392,1644597248,
LinkedList 10000 insert,8379,9229700,8474939392,1644597248,
LinkedList 10000 insert,8380,9230700,8474939392,1644597248,
LinkedList 10000 insert,8381,9231500,8474939392,1644597248,
LinkedList 10000 insert,8382,9232400,8474939392,1644597248,
LinkedList 10000 insert,8383,9233200,8474939392,1644597248,
LinkedList 10000 insert,8384,9234100,8474939392,1644597248,
LinkedList 10000 insert,8385,9234900,8474939392,1644597248,
LinkedList 10000 insert,8386,9235800,8474939392,1644597248,
LinkedList 10000 insert,8387,9236600,8474939392,1644597248,
LinkedList 10000 insert,8388,9237400,8474939392,1644597248,
LinkedList 10000 insert,8389,9238300,8474939392,1644597248,
LinkedList 10000 insert,8390,9239100,8474939392,1644597248,
LinkedList 10000 insert,8391,9240000,8474939392,1644597248,
LinkedList 10000 insert,8392,9240800,8474939392,1644597248,
LinkedList 10000 insert,8393,9241800,8474939392,1644597248,
LinkedList 10000 insert,8394,9242700,8474939392,1644597248,
LinkedList 10000 insert,8395,9243500,8474939392,1644597248,
LinkedList 10000 insert,8396,9244300,8474939392,1644597248,
LinkedList 10000 insert,8397,9245200,8474939392,1644597248,
LinkedList 10000 insert,8398,9246000,8474939392,1644597248,
LinkedList 10000 insert,8399,9246900,8474939392,1644597248,
LinkedList 10000 insert,8400,9247700,8474939392,1644597248,
LinkedList 10000 insert,8401,9248600,8474939392,1644597248,
LinkedList 10000 insert,8402,9249400,8474939392,1644597248,
LinkedList 10000 insert,8403,9250300,8474939392,1644597248,
LinkedList 10000 insert,8404,9251100,8474939392,1644597248,
LinkedList 10000 insert,8405,9252000,8474939392,1644597248,
LinkedList 10000 insert,8406,9253000,8474939392,1644597248,
LinkedList 10000 insert,8407,9253800,8474939392,1644597248,
LinkedList 10000 insert,8408,9254700,8474939392,1644597248,
LinkedList 10000 insert,8409,9255500,8474939392,1644597248,
LinkedList 10000 insert,8410,9256400,8474939392,1644597248,
LinkedList 10000 insert,8411,9257200,8474939392,1644597248,
LinkedList 10000 insert,8412,9258100,8474939392,1644597248,
LinkedList 10000 insert,8413,9258900,8474939392,1644597248,
LinkedList 10000 insert,8414,9259700,8474939392,1644597248,
LinkedList 10000 insert,8415,9260600,8474939392,1644597248,
LinkedList 10000 insert,8416,9261400,8474939392,1644597248,
LinkedList 10000 insert,8417,9262300,8474939392,1644597248,
LinkedList 10000 insert,8418,9263500,8474939392,1644597248,
LinkedList 10000 insert,8419,9264400,8474939392,1644597248,
LinkedList 10000 insert,8420,9265200,8474939392,1644597248,
LinkedList 10000 insert,8421,9266100,8474939392,1644597248,
LinkedList 10000 insert,8422,9266900,8474939392,1644597248,
LinkedList 10000 insert,8423,9267700,8474939392,1644597248,
LinkedList 10000 insert,8424,9268600,8474939392,1644597248,
LinkedList 10000 insert,8425,9269500,8474939392,1644597248,
LinkedList 10000 insert,8426,9270300,8474939392,1644597248,
LinkedList 10000 insert,8427,9271100,8474939392,1644597248,
LinkedList 10000 insert,8428,9272000,8474939392,1644597248,
LinkedList 10000 insert,8429,9272800,8474939392,1644597248,
LinkedList 10000 insert,8430,9273700,8474939392,1644597248,
LinkedList 10000 insert,8431,9274700,8474939392,1644597248,
LinkedList 10000 insert,8432,9275500,8474939392,1644597248,
LinkedList 10000 insert,8433,9276400,8474939392,1644597248,
LinkedList 10000 insert,8434,9277200,8474939392,1644597248,
LinkedList 10000 insert,8435,9278000,8474939392,1644597248,
LinkedList 10000 insert,8436,9278900,8474939392,1644597248,
LinkedList 10000 insert,8437,9279700,8474939392,1644597248,
LinkedList 10000 insert,8438,9280600,8474939392,1644597248,
LinkedList 10000 insert,8439,9281400,8474939392,1644597248,
LinkedList 10000 insert,8440,9282300,8474939392,1644597248,
LinkedList 10000 insert,8441,9283100,8474939392,1644597248,
LinkedList 10000 insert,8442,9284000,8474939392,1644597248,
LinkedList 10000 insert,8443,9284800,8474939392,1644597248,
LinkedList 10000 insert,8444,9285800,8474939392,1644597248,
LinkedList 10000 insert,8445,9286700,8474939392,1644597248,
LinkedList 10000 insert,8446,9287500,8474939392,1644597248,
LinkedList 10000 insert,8447,9288400,8474939392,1644597248,
LinkedList 10000 insert,8448,9289200,8474939392,1644597248,
LinkedList 10000 insert,8449,9290000,8474939392,1644597248,
LinkedList 10000 insert,8450,9290900,8474939392,1644597248,
LinkedList 10000 insert,8451,9291700,8474939392,1644597248,
LinkedList 10000 insert,8452,9292600,8474939392,1644597248,
LinkedList 10000 insert,8453,9293400,8474939392,1644597248,
LinkedList 10000 insert,8454,9294300,8474939392,1644597248,
LinkedList 10000 insert,8455,9295100,8474939392,1644597248,
LinkedList 10000 insert,8456,9296100,8474939392,1644597248,
LinkedList 10000 insert,8457,9297000,8474939392,1644597248,
LinkedList 10000 insert,8458,9297800,8474939392,1644597248,
LinkedList 10000 insert,8459,9298700,8474939392,1644597248,
LinkedList 10000 insert,8460,9299500,8474939392,1644597248,
LinkedList 10000 insert,8461,9300400,8474939392,1644597248,
LinkedList 10000 insert,8462,9301200,8474939392,1644597248,
LinkedList 10000 insert,8463,9302100,8474939392,1644597248,
LinkedList 10000 insert,8464,9302900,8474939392,1644597248,
LinkedList 10000 insert,8465,9303800,8474939392,1644597248,
LinkedList 10000 insert,8466,9304600,8474939392,1644597248,
LinkedList 10000 insert,8467,9305500,8474939392,1644597248,
LinkedList 10000 insert,8468,9306300,8474939392,1644597248,
LinkedList 10000 insert,8469,9307300,8474939392,1644597248,
LinkedList 10000 insert,8470,9308200,8474939392,1644597248,
LinkedList 10000 insert,8471,9309000,8474939392,1644597248,
LinkedList 10000 insert,8472,9309800,8474939392,1644597248,
LinkedList 10000 insert,8473,9310700,8474939392,1644597248,
LinkedList 10000 insert,8474,9311600,8474939392,1644597248,
LinkedList 10000 insert,8475,9312400,8474939392,1644597248,
LinkedList 10000 insert,8476,9313200,8474939392,1644597248,
LinkedList 10000 insert,8477,9314100,8474939392,1644597248,
LinkedList 10000 insert,8478,9315000,8474939392,1644597248,
LinkedList 10000 insert,8479,9315800,8474939392,1644597248,
LinkedList 10000 insert,8480,9316600,8474939392,1644597248,
LinkedList 10000 insert,8481,9317500,8474939392,1644597248,
LinkedList 10000 insert,8482,9318500,8474939392,1644597248,
LinkedList 10000 insert,8483,9319300,8474939392,1644597248,
LinkedList 10000 insert,8484,9320200,8474939392,1644597248,
LinkedList 10000 insert,8485,9321000,8474939392,1644597248,
LinkedList 10000 insert,8486,9321900,8474939392,1644597248,
LinkedList 10000 insert,8487,9322700,8474939392,1644597248,
LinkedList 10000 insert,8488,9323600,8474939392,1644597248,
LinkedList 10000 insert,8489,9324400,8474939392,1644597248,
LinkedList 10000 insert,8490,9325300,8474939392,1644597248,
LinkedList 10000 insert,8491,9326100,8474939392,1644597248,
LinkedList 10000 insert,8492,9326900,8474939392,1644597248,
LinkedList 10000 insert,8493,9327800,8474939392,1644597248,
LinkedList 10000 insert,8494,9328800,8474939392,1644597248,
LinkedList 10000 insert,8495,9329600,8474939392,1644597248,
LinkedList 10000 insert,8496,9330500,8474939392,1644597248,
LinkedList 10000 insert,8497,9331300,8474939392,1644597248,
LinkedList 10000 insert,8498,9332200,8474939392,1644597248,
LinkedList 10000 insert,8499,9333000,8474939392,1644597248,
LinkedList 10000 insert,8500,9333800,8474939392,1644597248,
LinkedList 10000 insert,8501,9334700,8474939392,1644597248,
LinkedList 10000 insert,8502,9335500,8474939392,1644597248,
LinkedList 10000 insert,8503,9336400,8474939392,1644597248,
LinkedList 10000 insert,8504,9337200,8474939392,1644597248,
LinkedList 10000 insert,8505,9338100,8474939392,1644597248,
LinkedList 10000 insert,8506,9338900,8474939392,1644597248,
LinkedList 10000 insert,8507,9340300,8474939392,1644597248,
LinkedList 10000 insert,8508,9341200,8474939392,1644597248,
LinkedList 10000 insert,8509,9342000,8474939392,1644597248,
LinkedList 10000 insert,8510,9342900,8474939392,1644597248,
LinkedList 10000 insert,8511,9343700,8474939392,1644597248,
LinkedList 10000 insert,8512,9344600,8474939392,1644597248,
LinkedList 10000 insert,8513,9345400,8474939392,1644597248,
LinkedList 10000 insert,8514,9346200,8474939392,1644597248,
LinkedList 10000 insert,8515,9347100,8474939392,1644597248,
LinkedList 10000 insert,8516,9347900,8474939392,1644597248,
LinkedList 10000 insert,8517,9348800,8474939392,1644597248,
