Test Case ID,CaseCounter,TimeDifference,TotalMemory,FreeMemory
Immutable 10000 insert,5967,6307200,8474939392,1425248256
Immutable 10000 insert,5968,6308100,8474939392,1425248256
Immutable 10000 insert,5969,6309100,8474939392,1425248256
Immutable 10000 insert,5970,6310000,8474939392,1425248256
Immutable 10000 insert,5971,6310900,8474939392,1425248256
Immutable 10000 insert,5972,6311900,8474939392,1425248256
Immutable 10000 insert,5973,6312800,8474939392,1425248256
Immutable 10000 insert,5974,6314700,8474939392,1425248256
Immutable 10000 insert,5975,6315600,8474939392,1425248256
Immutable 10000 insert,5976,6316600,8474939392,1425248256
Immutable 10000 insert,5977,6317500,8474939392,1425248256
Immutable 10000 insert,5978,6318500,8474939392,1425248256
Immutable 10000 insert,5979,6319400,8474939392,1425248256
Immutable 10000 insert,5980,6320400,8474939392,1425248256
Immutable 10000 insert,5981,6322000,8474939392,1425248256
Immutable 10000 insert,5982,6323000,8474939392,1425248256
Immutable 10000 insert,5983,6323900,8474939392,1425248256
Immutable 10000 insert,5984,6324900,8474939392,1425248256
Immutable 10000 insert,5985,6325800,8474939392,1425248256
Immutable 10000 insert,5986,6327700,8474939392,1425248256
Immutable 10000 insert,5987,6328700,8474939392,1425248256
Immutable 10000 insert,5988,6329600,8474939392,1425248256
Immutable 10000 insert,5989,6330600,8474939392,1425248256
Immutable 10000 insert,5990,6331500,8474939392,1425248256
Immutable 10000 insert,5991,6332500,8474939392,1425248256
Immutable 10000 insert,5992,6333400,8474939392,1425248256
Immutable 10000 insert,5993,6334300,8474939392,1425248256
Immutable 10000 insert,5994,6335300,8474939392,1425248256
Immutable 10000 insert,5995,6336200,8474939392,1425248256
Immutable 10000 insert,5996,6337200,8474939392,1425248256
Immutable 10000 insert,5997,6338200,8474939392,1425248256
Immutable 10000 insert,5998,6341000,8474939392,1425248256
Immutable 10000 insert,5999,6343300,8474939392,1425248256
Immutable 10000 insert,6000,6344300,8474939392,1425248256
Immutable 10000 insert,6001,6345200,8474939392,1425248256
Immutable 10000 insert,6002,6346200,8474939392,1425248256
Immutable 10000 insert,6003,6347100,8474939392,1425248256
Immutable 10000 insert,6004,6348100,8474939392,1425248256
Immutable 10000 insert,6005,6349000,8474939392,1425248256
Immutable 10000 insert,6006,6350000,8474939392,1425248256
Immutable 10000 insert,6007,6350900,8474939392,1425248256
Immutable 10000 insert,6008,6351900,8474939392,1425248256
Immutable 10000 insert,6009,6352800,8474939392,1425248256
Immutable 10000 insert,6010,6353800,8474939392,1425248256
Immutable 10000 insert,6011,6355500,8474939392,1425248256
Immutable 10000 insert,6012,6356500,8474939392,1425248256
Immutable 10000 insert,6013,6357400,8474939392,1425248256
Immutable 10000 insert,6014,6358400,8474939392,1425248256
Immutable 10000 insert,6015,6359300,8474939392,1425248256
Immutable 10000 insert,6016,6360300,8474939392,1425248256
Immutable 10000 insert,6017,6361200,8474939392,1425248256
Immutable 10000 insert,6018,6362100,8474939392,1425248256
Immutable 10000 insert,6019,6363100,8474939392,1425248256
Immutable 10000 insert,6020,6364000,8474939392,1425248256
Immutable 10000 insert,6021,6365000,8474939392,1425248256
Immutable 10000 insert,6022,6365900,8474939392,1425248256
Immutable 10000 insert,6023,6366900,8474939392,1425248256
Immutable 10000 insert,6024,6368700,8474939392,1425248256
Immutable 10000 insert,6025,6369700,8474939392,1425248256
Immutable 10000 insert,6026,6370700,8474939392,1425248256
Immutable 10000 insert,6027,6371600,8474939392,1425248256
Immutable 10000 insert,6028,6372500,8474939392,1425248256
Immutable 10000 insert,6029,6373500,8474939392,1425248256
Immutable 10000 insert,6030,6374400,8474939392,1425248256
Immutable 10000 insert,6031,6375400,8474939392,1425248256
Immutable 10000 insert,6032,6376300,8474939392,1425248256
Immutable 10000 insert,6033,6377300,8474939392,1425248256
Immutable 10000 insert,6034,6378200,8474939392,1425248256
Immutable 10000 insert,6035,6379200,8474939392,1425248256
Immutable 10000 insert,6036,6381000,8474939392,1425248256
Immutable 10000 insert,6037,6382000,8474939392,1425248256
Immutable 10000 insert,6038,6382900,8474939392,1425248256
Immutable 10000 insert,6039,6383900,8474939392,1425248256
Immutable 10000 insert,6040,6384800,8474939392,1425248256
Immutable 10000 insert,6041,6385800,8474939392,1425248256
Immutable 10000 insert,6042,6386700,8474939392,1425248256
Immutable 10000 insert,6043,6387700,8474939392,1425248256
Immutable 10000 insert,6044,6388600,8474939392,1425248256
Immutable 10000 insert,6045,6389600,8474939392,1425248256
Immutable 10000 insert,6046,6390500,8474939392,1425248256
Immutable 10000 insert,6047,6391500,8474939392,1425248256
Immutable 10000 insert,6048,6392400,8474939392,1425248256
Immutable 10000 insert,6049,6394300,8474939392,1425248256
Immutable 10000 insert,6050,6395300,8474939392,1425248256
Immutable 10000 insert,6051,6396200,8474939392,1425248256
Immutable 10000 insert,6052,6397100,8474939392,1425248256
Immutable 10000 insert,6053,6398100,8474939392,1425248256
Immutable 10000 insert,6054,6399000,8474939392,1425248256
Immutable 10000 insert,6055,6400000,8474939392,1425248256
Immutable 10000 insert,6056,6400900,8474939392,1425248256
Immutable 10000 insert,6057,6401900,8474939392,1425248256
Immutable 10000 insert,6058,6402800,8474939392,1425248256
Immutable 10000 insert,6059,6403700,8474939392,1425248256
Immutable 10000 insert,6060,6404700,8474939392,1425248256
Immutable 10000 insert,6061,6406600,8474939392,1425248256
Immutable 10000 insert,6062,6407500,8474939392,1425248256
Immutable 10000 insert,6063,6408500,8474939392,1425248256
Immutable 10000 insert,6064,6409400,8474939392,1425248256
Immutable 10000 insert,6065,6410400,8474939392,1425248256
Immutable 10000 insert,6066,6411300,8474939392,1425248256
Immutable 10000 insert,6067,6412300,8474939392,1425248256
Immutable 10000 insert,6068,6413200,8474939392,1425248256
Immutable 10000 insert,6069,6414200,8474939392,1425248256
Immutable 10000 insert,6070,6415100,8474939392,1425248256
Immutable 10000 insert,6071,6416100,8474939392,1425248256
Immutable 10000 insert,6072,6417000,8474939392,1425248256
Immutable 10000 insert,6073,6418000,8474939392,1425248256
Immutable 10000 insert,6074,6420200,8474939392,1425248256
Immutable 10000 insert,6075,6421200,8474939392,1425248256
Immutable 10000 insert,6076,6422100,8474939392,1425248256
Immutable 10000 insert,6077,6423100,8474939392,1425248256
Immutable 10000 insert,6078,6424000,8474939392,1425248256
Immutable 10000 insert,6079,6425000,8474939392,1425248256
Immutable 10000 insert,6080,6425900,8474939392,1425248256
Immutable 10000 insert,6081,6426900,8474939392,1425248256
Immutable 10000 insert,6082,6427800,8474939392,1425248256
Immutable 10000 insert,6083,6428800,8474939392,1425248256
Immutable 10000 insert,6084,6429700,8474939392,1425248256
Immutable 10000 insert,6085,6430700,8474939392,1425248256
Immutable 10000 insert,6086,6431600,8474939392,1425248256
Immutable 10000 insert,6087,6433300,8474939392,1425248256
Immutable 10000 insert,6088,6434200,8474939392,1425248256
Immutable 10000 insert,6089,6435200,8474939392,1425248256
Immutable 10000 insert,6090,6436100,8474939392,1425248256
Immutable 10000 insert,6091,6437100,8474939392,1425248256
Immutable 10000 insert,6092,6438000,8474939392,1425248256
Immutable 10000 insert,6093,6439000,8474939392,1425248256
Immutable 10000 insert,6094,6439900,8474939392,1425248256
Immutable 10000 insert,6095,6440900,8474939392,1425248256
Immutable 10000 insert,6096,6441800,8474939392,1425248256
Immutable 10000 insert,6097,6442800,8474939392,1425248256
Immutable 10000 insert,6098,6443700,8474939392,1425248256
Immutable 10000 insert,6099,6445300,8474939392,1425248256
Immutable 10000 insert,6100,6446300,8474939392,1425248256
Immutable 10000 insert,6101,6447200,8474939392,1425248256
Immutable 10000 insert,6102,6448200,8474939392,1425248256
Immutable 10000 insert,6103,6449100,8474939392,1425248256
Immutable 10000 insert,6104,6450100,8474939392,1425248256
Immutable 10000 insert,6105,6451000,8474939392,1425248256
Immutable 10000 insert,6106,6452000,8474939392,1425248256
Immutable 10000 insert,6107,6452900,8474939392,1425248256
Immutable 10000 insert,6108,6453800,8474939392,1425248256
Immutable 10000 insert,6109,6454800,8474939392,1425248256
Immutable 10000 insert,6110,6455700,8474939392,1425248256
Immutable 10000 insert,6111,6456700,8474939392,1425248256
Immutable 10000 insert,6112,6458500,8474939392,1425248256
Immutable 10000 insert,6113,6459400,8474939392,1425248256
Immutable 10000 insert,6114,6460400,8474939392,1425248256
Immutable 10000 insert,6115,6461300,8474939392,1425248256
Immutable 10000 insert,6116,6462300,8474939392,1425248256
Immutable 10000 insert,6117,6463200,8474939392,1425248256
Immutable 10000 insert,6118,6464200,8474939392,1425248256
Immutable 10000 insert,6119,6465100,8474939392,1425248256
Immutable 10000 insert,6120,6466100,8474939392,1425248256
Immutable 10000 insert,6121,6467000,8474939392,1425248256
Immutable 10000 insert,6122,6467900,8474939392,1425248256
Immutable 10000 insert,6123,6468900,8474939392,1425248256
Immutable 10000 insert,6124,6470800,8474939392,1425248256
Immutable 10000 insert,6125,6471700,8474939392,1425248256
Immutable 10000 insert,6126,6472700,8474939392,1425248256
Immutable 10000 insert,6127,6473600,8474939392,1425248256
Immutable 10000 insert,6128,6474600,8474939392,1425248256
Immutable 10000 insert,6129,6475500,8474939392,1425248256
Immutable 10000 insert,6130,6476500,8474939392,1425248256
Immutable 10000 insert,6131,6477400,8474939392,1425248256
Immutable 10000 insert,6132,6478400,8474939392,1425248256
Immutable 10000 insert,6133,6481100,8474939392,1425248256
Immutable 10000 insert,6134,6482100,8474939392,1425248256
Immutable 10000 insert,6135,6483100,8474939392,1425248256
Immutable 10000 insert,6136,6484000,8474939392,1425248256
Immutable 10000 insert,6137,6486400,8474939392,1425248256
Immutable 10000 insert,6138,6487400,8474939392,1425248256
Immutable 10000 insert,6139,6488300,8474939392,1425248256
Immutable 10000 insert,6140,6489300,8474939392,1425248256
Immutable 10000 insert,6141,6490200,8474939392,1425248256
Immutable 10000 insert,6142,6491200,8474939392,1425248256
Immutable 10000 insert,6143,6492100,8474939392,1425248256
Immutable 10000 insert,6144,6493100,8474939392,1425248256
Immutable 10000 insert,6145,6494000,8474939392,1425248256
Immutable 10000 insert,6146,6495000,8474939392,1425248256
Immutable 10000 insert,6147,6495900,8474939392,1425248256
Immutable 10000 insert,6148,6496900,8474939392,1425248256
Immutable 10000 insert,6149,6497900,8474939392,1425248256
Immutable 10000 insert,6150,6500000,8474939392,1425248256
Immutable 10000 insert,6151,6500900,8474939392,1425248256
Immutable 10000 insert,6152,6501900,8474939392,1425248256
Immutable 10000 insert,6153,6502900,8474939392,1425248256
Immutable 10000 insert,6154,6503800,8474939392,1425248256
Immutable 10000 insert,6155,6504800,8474939392,1425248256
Immutable 10000 insert,6156,6505700,8474939392,1425248256
Immutable 10000 insert,6157,6506600,8474939392,1425248256
Immutable 10000 insert,6158,6507600,8474939392,1425248256
Immutable 10000 insert,6159,6508500,8474939392,1425248256
Immutable 10000 insert,6160,6509500,8474939392,1425248256
Immutable 10000 insert,6161,6510400,8474939392,1425248256
Immutable 10000 insert,6162,6512300,8474939392,1425248256
Immutable 10000 insert,6163,6513300,8474939392,1425248256
Immutable 10000 insert,6164,6514200,8474939392,1425248256
Immutable 10000 insert,6165,6515200,8474939392,1425248256
Immutable 10000 insert,6166,6516100,8474939392,1425248256
Immutable 10000 insert,6167,6517100,8474939392,1425248256
Immutable 10000 insert,6168,6518000,8474939392,1425248256
Immutable 10000 insert,6169,6519000,8474939392,1425248256
Immutable 10000 insert,6170,6519900,8474939392,1425248256
Immutable 10000 insert,6171,6520900,8474939392,1425248256
Immutable 10000 insert,6172,6521800,8474939392,1425248256
Immutable 10000 insert,6173,6522700,8474939392,1425248256
Immutable 10000 insert,6174,6523700,8474939392,1425248256
Immutable 10000 insert,6175,6525600,8474939392,1425248256
Immutable 10000 insert,6176,6526500,8474939392,1425248256
Immutable 10000 insert,6177,6527500,8474939392,1425248256
Immutable 10000 insert,6178,6528400,8474939392,1425248256
Immutable 10000 insert,6179,6529300,8474939392,1425248256
Immutable 10000 insert,6180,6530300,8474939392,1425248256
Immutable 10000 insert,6181,6531200,8474939392,1425248256
Immutable 10000 insert,6182,6532200,8474939392,1425248256
Immutable 10000 insert,6183,6533100,8474939392,1425248256
Immutable 10000 insert,6184,6534100,8474939392,1425248256
Immutable 10000 insert,6185,6535000,8474939392,1425248256
Immutable 10000 insert,6186,6536000,8474939392,1425248256
Immutable 10000 insert,6187,6537800,8474939392,1425248256
Immutable 10000 insert,6188,6538800,8474939392,1425248256
Immutable 10000 insert,6189,6539700,8474939392,1425248256
Immutable 10000 insert,6190,6540700,8474939392,1425248256
Immutable 10000 insert,6191,6541600,8474939392,1425248256
Immutable 10000 insert,6192,6542500,8474939392,1425248256
Immutable 10000 insert,6193,6543500,8474939392,1425248256
Immutable 10000 insert,6194,6544400,8474939392,1425248256
Immutable 10000 insert,6195,6545400,8474939392,1425248256
Immutable 10000 insert,6196,6546300,8474939392,1425248256
Immutable 10000 insert,6197,6547300,8474939392,1425248256
Immutable 10000 insert,6198,6548200,8474939392,1425248256
Immutable 10000 insert,6199,6549200,8474939392,1425248256
Immutable 10000 insert,6200,6551000,8474939392,1425248256
Immutable 10000 insert,6201,6552000,8474939392,1425248256
Immutable 10000 insert,6202,6552900,8474939392,1425248256
Immutable 10000 insert,6203,6553900,8474939392,1425248256
Immutable 10000 insert,6204,6554800,8474939392,1425248256
Immutable 10000 insert,6205,6555800,8474939392,1425248256
Immutable 10000 insert,6206,6556700,8474939392,1425248256
Immutable 10000 insert,6207,6557600,8474939392,1425248256
Immutable 10000 insert,6208,6558600,8474939392,1425248256
Immutable 10000 insert,6209,6559500,8474939392,1425248256
Immutable 10000 insert,6210,6560500,8474939392,1425248256
Immutable 10000 insert,6211,6561400,8474939392,1425248256
Immutable 10000 insert,6212,6563300,8474939392,1425248256
Immutable 10000 insert,6213,6564200,8474939392,1425248256
Immutable 10000 insert,6214,6565200,8474939392,1425248256
Immutable 10000 insert,6215,6566100,8474939392,1425248256
Immutable 10000 insert,6216,6567100,8474939392,1425248256
Immutable 10000 insert,6217,6568000,8474939392,1425248256
Immutable 10000 insert,6218,6569000,8474939392,1425248256
Immutable 10000 insert,6219,6569900,8474939392,1425248256
Immutable 10000 insert,6220,6570900,8474939392,1425248256
Immutable 10000 insert,6221,6571800,8474939392,1425248256
Immutable 10000 insert,6222,6572700,8474939392,1425248256
Immutable 10000 insert,6223,6573700,8474939392,1425248256
Immutable 10000 insert,6224,6574600,8474939392,1425248256
Immutable 10000 insert,6225,6576500,8474939392,1425248256
Immutable 10000 insert,6226,6577500,8474939392,1425248256
Immutable 10000 insert,6227,6578400,8474939392,1425248256
Immutable 10000 insert,6228,6579400,8474939392,1425248256
Immutable 10000 insert,6229,6580300,8474939392,1425248256
Immutable 10000 insert,6230,6581200,8474939392,1425248256
Immutable 10000 insert,6231,6582200,8474939392,1425248256
Immutable 10000 insert,6232,6583100,8474939392,1425248256
Immutable 10000 insert,6233,6584100,8474939392,1425248256
Immutable 10000 insert,6234,6585000,8474939392,1425248256
Immutable 10000 insert,6235,6586000,8474939392,1425248256
Immutable 10000 insert,6236,6586900,8474939392,1425248256
Immutable 10000 insert,6237,6588800,8474939392,1425248256
Immutable 10000 insert,6238,6589700,8474939392,1425248256
Immutable 10000 insert,6239,6590700,8474939392,1425248256
Immutable 10000 insert,6240,6591600,8474939392,1425248256
Immutable 10000 insert,6241,6592600,8474939392,1425248256
Immutable 10000 insert,6242,6593500,8474939392,1425248256
Immutable 10000 insert,6243,6594500,8474939392,1425248256
Immutable 10000 insert,6244,6595400,8474939392,1425248256
Immutable 10000 insert,6245,6596400,8474939392,1425248256
Immutable 10000 insert,6246,6597300,8474939392,1425248256
Immutable 10000 insert,6247,6598300,8474939392,1425248256
Immutable 10000 insert,6248,6599200,8474939392,1425248256
Immutable 10000 insert,6249,6600200,8474939392,1425248256
Immutable 10000 insert,6250,6602200,8474939392,1425248256
Immutable 10000 insert,6251,6603200,8474939392,1425248256
Immutable 10000 insert,6252,6604100,8474939392,1425248256
Immutable 10000 insert,6253,6605100,8474939392,1425248256
Immutable 10000 insert,6254,6606000,8474939392,1425248256
Immutable 10000 insert,6255,6607000,8474939392,1425248256
Immutable 10000 insert,6256,6607900,8474939392,1425248256
Immutable 10000 insert,6257,6608800,8474939392,1425248256
Immutable 10000 insert,6258,6609800,8474939392,1425248256
Immutable 10000 insert,6259,6610700,8474939392,1425248256
Immutable 10000 insert,6260,6611700,8474939392,1425248256
Immutable 10000 insert,6261,6612600,8474939392,1425248256
Immutable 10000 insert,6262,6614400,8474939392,1425248256
Immutable 10000 insert,6263,6615400,8474939392,1425248256
Immutable 10000 insert,6264,6616300,8474939392,1425248256
Immutable 10000 insert,6265,6617300,8474939392,1425248256
Immutable 10000 insert,6266,6618200,8474939392,1425248256
Immutable 10000 insert,6267,6619100,8474939392,1425248256
Immutable 10000 insert,6268,6620100,8474939392,1425248256
Immutable 10000 insert,6269,6623000,8474939392,1425248256
Immutable 10000 insert,6270,6624000,8474939392,1425248256
Immutable 10000 insert,6271,6624900,8474939392,1425248256
Immutable 10000 insert,6272,6625900,8474939392,1425248256
Immutable 10000 insert,6273,6626800,8474939392,1425248256
Immutable 10000 insert,6274,6627700,8474939392,1425248256
Immutable 10000 insert,6275,6630200,8474939392,1425248256
Immutable 10000 insert,6276,6631100,8474939392,1425248256
Immutable 10000 insert,6277,6632100,8474939392,1425248256
Immutable 10000 insert,6278,6633000,8474939392,1425248256
Immutable 10000 insert,6279,6634000,8474939392,1425248256
Immutable 10000 insert,6280,6634900,8474939392,1425248256
Immutable 10000 insert,6281,6635900,8474939392,1425248256
Immutable 10000 insert,6282,6636800,8474939392,1425248256
Immutable 10000 insert,6283,6637800,8474939392,1425248256
Immutable 10000 insert,6284,6638700,8474939392,1425248256
Immutable 10000 insert,6285,6639600,8474939392,1425248256
Immutable 10000 insert,6286,6640600,8474939392,1425248256
Immutable 10000 insert,6287,6642300,8474939392,1425248256
Immutable 10000 insert,6288,6643900,8474939392,1425248256
Immutable 10000 insert,6289,6644900,8474939392,1425248256
Immutable 10000 insert,6290,6645800,8474939392,1425248256
Immutable 10000 insert,6291,6646800,8474939392,1425248256
Immutable 10000 insert,6292,6647700,8474939392,1425248256
Immutable 10000 insert,6293,6648600,8474939392,1425248256
Immutable 10000 insert,6294,6649600,8474939392,1425248256
Immutable 10000 insert,6295,6650600,8474939392,1425248256
Immutable 10000 insert,6296,6651500,8474939392,1425248256
Immutable 10000 insert,6297,6652500,8474939392,1425248256
Immutable 10000 insert,6298,6653400,8474939392,1425248256
Immutable 10000 insert,6299,6654300,8474939392,1425248256
Immutable 10000 insert,6300,6656100,8474939392,1425248256
Immutable 10000 insert,6301,6657100,8474939392,1425248256
Immutable 10000 insert,6302,6658000,8474939392,1425248256
Immutable 10000 insert,6303,6659000,8474939392,1425248256
Immutable 10000 insert,6304,6659900,8474939392,1425248256
Immutable 10000 insert,6305,6660900,8474939392,1425248256
Immutable 10000 insert,6306,6661800,8474939392,1425248256
Immutable 10000 insert,6307,6662700,8474939392,1425248256
Immutable 10000 insert,6308,6663700,8474939392,1425248256
Immutable 10000 insert,6309,6664600,8474939392,1425248256
Immutable 10000 insert,6310,6665600,8474939392,1425248256
Immutable 10000 insert,6311,6666500,8474939392,1425248256
Immutable 10000 insert,6312,6668400,8474939392,1425248256
Immutable 10000 insert,6313,6669300,8474939392,1425248256
Immutable 10000 insert,6314,6670300,8474939392,1425248256
Immutable 10000 insert,6315,6671200,8474939392,1425248256
Immutable 10000 insert,6316,6672200,8474939392,1425248256
Immutable 10000 insert,6317,6673100,8474939392,1425248256
Immutable 10000 insert,6318,6674100,8474939392,1425248256
Immutable 10000 insert,6319,6675000,8474939392,1425248256
Immutable 10000 insert,6320,6676000,8474939392,1425248256
Immutable 10000 insert,6321,6676900,8474939392,1425248256
Immutable 10000 insert,6322,6677800,8474939392,1425248256
Immutable 10000 insert,6323,6678800,8474939392,1425248256
Immutable 10000 insert,6324,6679700,8474939392,1425248256
Immutable 10000 insert,6325,6681900,8474939392,1425248256
Immutable 10000 insert,6326,6682900,8474939392,1425248256
Immutable 10000 insert,6327,6683800,8474939392,1425248256
Immutable 10000 insert,6328,6684800,8474939392,1425248256
Immutable 10000 insert,6329,6685700,8474939392,1425248256
Immutable 10000 insert,6330,6686700,8474939392,1425248256
Immutable 10000 insert,6331,6687600,8474939392,1425248256
Immutable 10000 insert,6332,6688600,8474939392,1425248256
Immutable 10000 insert,6333,6689500,8474939392,1425248256
Immutable 10000 insert,6334,6690500,8474939392,1425248256
Immutable 10000 insert,6335,6691400,8474939392,1425248256
Immutable 10000 insert,6336,6692400,8474939392,1425248256
Immutable 10000 insert,6337,6693300,8474939392,1425248256
Immutable 10000 insert,6338,6695200,8474939392,1425248256
Immutable 10000 insert,6339,6696100,8474939392,1425248256
Immutable 10000 insert,6340,6697100,8474939392,1425248256
Immutable 10000 insert,6341,6698000,8474939392,1425248256
Immutable 10000 insert,6342,6699000,8474939392,1425248256
Immutable 10000 insert,6343,6699900,8474939392,1425248256
Immutable 10000 insert,6344,6700800,8474939392,1425248256
Immutable 10000 insert,6345,6701800,8474939392,1425248256
Immutable 10000 insert,6346,6702700,8474939392,1425248256
Immutable 10000 insert,6347,6703700,8474939392,1425248256
Immutable 10000 insert,6348,6704600,8474939392,1425248256
Immutable 10000 insert,6349,6705600,8474939392,1425248256
Immutable 10000 insert,6350,6707400,8474939392,1425248256
Immutable 10000 insert,6351,6708400,8474939392,1425248256
Immutable 10000 insert,6352,6709300,8474939392,1425248256
Immutable 10000 insert,6353,6710300,8474939392,1425248256
Immutable 10000 insert,6354,6711200,8474939392,1425248256
Immutable 10000 insert,6355,6712100,8474939392,1425248256
Immutable 10000 insert,6356,6713100,8474939392,1425248256
Immutable 10000 insert,6357,6714000,8474939392,1425248256
Immutable 10000 insert,6358,6715000,8474939392,1425248256
Immutable 10000 insert,6359,6715900,8474939392,1425248256
Immutable 10000 insert,6360,6716900,8474939392,1425248256
Immutable 10000 insert,6361,6717800,8474939392,1425248256
Immutable 10000 insert,6362,6718800,8474939392,1425248256
Immutable 10000 insert,6363,6720600,8474939392,1425248256
Immutable 10000 insert,6364,6721600,8474939392,1425248256
Immutable 10000 insert,6365,6722500,8474939392,1425248256
Immutable 10000 insert,6366,6723500,8474939392,1425248256
Immutable 10000 insert,6367,6724400,8474939392,1425248256
Immutable 10000 insert,6368,6725400,8474939392,1425248256
Immutable 10000 insert,6369,6726300,8474939392,1425248256
Immutable 10000 insert,6370,6727200,8474939392,1425248256
Immutable 10000 insert,6371,6728200,8474939392,1425248256
Immutable 10000 insert,6372,6729100,8474939392,1425248256
Immutable 10000 insert,6373,6730100,8474939392,1425248256
Immutable 10000 insert,6374,6731000,8474939392,1425248256
Immutable 10000 insert,6375,6733100,8474939392,1425248256
Immutable 10000 insert,6376,6734000,8474939392,1425248256
Immutable 10000 insert,6377,6735000,8474939392,1425248256
Immutable 10000 insert,6378,6735900,8474939392,1425248256
Immutable 10000 insert,6379,6736900,8474939392,1425248256
Immutable 10000 insert,6380,6737800,8474939392,1425227776
Immutable 10000 insert,6381,6738800,8474939392,1425195008
Immutable 10000 insert,6382,6739800,8474939392,1425182720
Immutable 10000 insert,6383,6740700,8474939392,1425174528
Immutable 10000 insert,6384,6741700,8474939392,1425166336
Immutable 10000 insert,6385,6742700,8474939392,1425170432
Immutable 10000 insert,6386,6743600,8474939392,1425154048
Immutable 10000 insert,6387,6744600,8474939392,1425108992
Immutable 10000 insert,6388,6746500,8474939392,1425092608
Immutable 10000 insert,6389,6747500,8474939392,1425072128
Immutable 10000 insert,6390,6748400,8474939392,1425055744
Immutable 10000 insert,6391,6749400,8474939392,1425043456
Immutable 10000 insert,6392,6750400,8474939392,1425014784
Immutable 10000 insert,6393,6751400,8474939392,1424994304
Immutable 10000 insert,6394,6752300,8474939392,1424965632
Immutable 10000 insert,6395,6753300,8474939392,1424932864
Immutable 10000 insert,6396,6754300,8474939392,1424904192
Immutable 10000 insert,6397,6755200,8474939392,1424875520
Immutable 10000 insert,6398,6756200,8474939392,1424850944
Immutable 10000 insert,6399,6757200,8474939392,1424830464
Immutable 10000 insert,6400,6758900,8474939392,1424785408
Immutable 10000 insert,6401,6759900,8474939392,1424748544
Immutable 10000 insert,6402,6760800,8474939392,1424728064
Immutable 10000 insert,6403,6761800,8474939392,1424683008
Immutable 10000 insert,6404,6765300,8474939392,1424588800
Immutable 10000 insert,6405,6766300,8474939392,1424576512
Immutable 10000 insert,6406,6767200,8474939392,1424560128
Immutable 10000 insert,6407,6768200,8474939392,1424535552
Immutable 10000 insert,6408,6769200,8474939392,1424519168
Immutable 10000 insert,6409,6770100,8474939392,1424494592
Immutable 10000 insert,6410,6771100,8474939392,1424465920
Immutable 10000 insert,6411,6772100,8474939392,1424433152
Immutable 10000 insert,6412,6773000,8474939392,1424351232
Immutable 10000 insert,6413,6774900,8474939392,1424326656
Immutable 10000 insert,6414,6775900,8474939392,1424322560
Immutable 10000 insert,6415,6776800,8474939392,1424310272
Immutable 10000 insert,6416,6777800,8474939392,1424297984
Immutable 10000 insert,6417,6778800,8474939392,1424277504
Immutable 10000 insert,6418,6779700,8474939392,1424269312
Immutable 10000 insert,6419,6780700,8474939392,1424252928
Immutable 10000 insert,6420,6781700,8474939392,1424236544
Immutable 10000 insert,6421,6782600,8474939392,1424199680
Immutable 10000 insert,6422,6783600,8474939392,1424171008
Immutable 10000 insert,6423,6784500,8474939392,1424150528
Immutable 10000 insert,6424,6785500,8474939392,1424138240
Immutable 10000 insert,6425,6787500,8474939392,1424113664
Immutable 10000 insert,6426,6788500,8474939392,1424089088
Immutable 10000 insert,6427,6789400,8474939392,1424064512
Immutable 10000 insert,6428,6790400,8474939392,1424048128
Immutable 10000 insert,6429,6791300,8474939392,1424015360
Immutable 10000 insert,6430,6792300,8474939392,1423998976
Immutable 10000 insert,6431,6793300,8474939392,1423970304
Immutable 10000 insert,6432,6794200,8474939392,1423937536
Immutable 10000 insert,6433,6795200,8474939392,1423912960
Immutable 10000 insert,6434,6796200,8474939392,1423892480
Immutable 10000 insert,6435,6797100,8474939392,1423863808
Immutable 10000 insert,6436,6798100,8474939392,1423826944
Immutable 10000 insert,6437,6799000,8474939392,1423777792
Immutable 10000 insert,6438,6801000,8474939392,1423761408
Immutable 10000 insert,6439,6802000,8474939392,1423753216
Immutable 10000 insert,6440,6802900,8474939392,1423753216
Immutable 10000 insert,6441,6803900,8474939392,1423740928
Immutable 10000 insert,6442,6804800,8474939392,1423720448
Immutable 10000 insert,6443,6805800,8474939392,1423704064
Immutable 10000 insert,6444,6806700,8474939392,1423671296
Immutable 10000 insert,6445,6807700,8474939392,1423650816
Immutable 10000 insert,6446,6808700,8474939392,1423622144
Immutable 10000 insert,6447,6809600,8474939392,1423593472
Immutable 10000 insert,6448,6810600,8474939392,1423556608
Immutable 10000 insert,6449,6811600,8474939392,1423519744
Immutable 10000 insert,6450,6813400,8474939392,1423466496
Immutable 10000 insert,6451,6814300,8474939392,1423454208
Immutable 10000 insert,6452,6815300,8474939392,1423454208
Immutable 10000 insert,6453,6816300,8474939392,1423454208
Immutable 10000 insert,6454,6817200,8474939392,1423433728
Immutable 10000 insert,6455,6818200,8474939392,1423413248
Immutable 10000 insert,6456,6819200,8474939392,1423376384
Immutable 10000 insert,6457,6820100,8474939392,1423339520
Immutable 10000 insert,6458,6821100,8474939392,1423319040
Immutable 10000 insert,6459,6822000,8474939392,1423306752
Immutable 10000 insert,6460,6823000,8474939392,1423282176
Immutable 10000 insert,6461,6824000,8474939392,1423257600
Immutable 10000 insert,6462,6825000,8474939392,1423233024
Immutable 10000 insert,6463,6826900,8474939392,1423220736
Immutable 10000 insert,6464,6827800,8474939392,1423208448
