Test Case ID,CaseCounter,TimeDifference,TotalMemory,FreeMemory
SList 10000 insert,537,511300,8474939392,1644847104,
SList 10000 insert,538,512100,8474939392,1644847104,
SList 10000 insert,539,513000,8474939392,1644847104,
SList 10000 insert,540,513900,8474939392,1644847104,
SList 10000 insert,541,514700,8474939392,1644847104,
SList 10000 insert,542,515800,8474939392,1644847104,
SList 10000 insert,543,516600,8474939392,1644875776,
SList 10000 insert,544,517500,8474939392,1644875776,
SList 10000 insert,545,518400,8474939392,1644875776,
SList 10000 insert,546,519300,8474939392,1644875776,
SList 10000 insert,547,520200,8474939392,1644875776,
SList 10000 insert,548,521000,8474939392,1644875776,
SList 10000 insert,549,521900,8474939392,1644875776,
SList 10000 insert,550,522800,8474939392,1644875776,
SList 10000 insert,551,523700,8474939392,1644875776,
SList 10000 insert,552,524500,8474939392,1644875776,
SList 10000 insert,553,525400,8474939392,1644875776,
SList 10000 insert,554,526400,8474939392,1644875776,
SList 10000 insert,555,527300,8474939392,1644875776,
SList 10000 insert,556,528200,8474939392,1644875776,
SList 10000 insert,557,529100,8474939392,1644879872,
SList 10000 insert,558,530000,8474939392,1644908544,
SList 10000 insert,559,530800,8474939392,1644892160,
SList 10000 insert,560,531700,8474939392,1644875776,
SList 10000 insert,561,532600,8474939392,1644867584,
SList 10000 insert,562,533500,8474939392,1644851200,
SList 10000 insert,563,534400,8474939392,1644851200,
SList 10000 insert,564,535300,8474939392,1644851200,
SList 10000 insert,565,536100,8474939392,1644851200,
SList 10000 insert,566,537000,8474939392,1644851200,
SList 10000 insert,567,538000,8474939392,1644851200,
SList 10000 insert,568,538900,8474939392,1644851200,
SList 10000 insert,569,539800,8474939392,1644851200,
SList 10000 insert,570,540600,8474939392,1644851200,
SList 10000 insert,571,541500,8474939392,1644851200,
SList 10000 insert,572,542400,8474939392,1644851200,
SList 10000 insert,573,543300,8474939392,1644851200,
SList 10000 insert,574,544100,8474939392,1644851200,
SList 10000 insert,575,545000,8474939392,1644851200,
SList 10000 insert,576,545900,8474939392,1644851200,
SList 10000 insert,577,546800,8474939392,1644851200,
SList 10000 insert,578,547600,8474939392,1644851200,
SList 10000 insert,579,548500,8474939392,1644851200,
SList 10000 insert,580,549600,8474939392,1644851200,
SList 10000 insert,581,550700,8474939392,1644851200,
SList 10000 insert,582,551600,8474939392,1644851200,
SList 10000 insert,583,552500,8474939392,1644851200,
SList 10000 insert,584,553400,8474939392,1644851200,
SList 10000 insert,585,554300,8474939392,1644851200,
SList 10000 insert,586,555100,8474939392,1644851200,
SList 10000 insert,587,556000,8474939392,1644851200,
SList 10000 insert,588,556900,8474939392,1644851200,
SList 10000 insert,589,557800,8474939392,1644851200,
SList 10000 insert,590,558600,8474939392,1644851200,
SList 10000 insert,591,559500,8474939392,1644851200,
SList 10000 insert,592,560500,8474939392,1644851200,
SList 10000 insert,593,561400,8474939392,1644851200,
SList 10000 insert,594,562300,8474939392,1644851200,
SList 10000 insert,595,563200,8474939392,1644851200,
SList 10000 insert,596,564100,8474939392,1644851200,
SList 10000 insert,597,564900,8474939392,1644851200,
SList 10000 insert,598,565800,8474939392,1644851200,
SList 10000 insert,599,566700,8474939392,1644851200,
SList 10000 insert,600,567500,8474939392,1644851200,
SList 10000 insert,601,568400,8474939392,1644851200,
SList 10000 insert,602,569300,8474939392,1644851200,
SList 10000 insert,603,570200,8474939392,1644851200,
SList 10000 insert,604,571000,8474939392,1644851200,
SList 10000 insert,605,572100,8474939392,1644855296,
SList 10000 insert,606,572900,8474939392,1644863488,
SList 10000 insert,607,573800,8474939392,1644863488,
SList 10000 insert,608,574700,8474939392,1644863488,
SList 10000 insert,609,575600,8474939392,1644871680,
SList 10000 insert,610,576500,8474939392,1644871680,
SList 10000 insert,611,577300,8474939392,1644871680,
SList 10000 insert,612,578200,8474939392,1644871680,
SList 10000 insert,613,579100,8474939392,1644871680,
SList 10000 insert,614,580000,8474939392,1644871680,
SList 10000 insert,615,580800,8474939392,1644871680,
SList 10000 insert,616,581700,8474939392,1644871680,
SList 10000 insert,617,582600,8474939392,1644879872,
SList 10000 insert,618,584100,8474939392,1644879872,
SList 10000 insert,619,585300,8474939392,1644879872,
SList 10000 insert,620,586200,8474939392,1644879872,
SList 10000 insert,621,587100,8474939392,1644879872,
SList 10000 insert,622,588000,8474939392,1644879872,
SList 10000 insert,623,588900,8474939392,1644879872,
SList 10000 insert,624,589700,8474939392,1644879872,
SList 10000 insert,625,590600,8474939392,1644879872,
SList 10000 insert,626,591500,8474939392,1644879872,
SList 10000 insert,627,592400,8474939392,1644879872,
SList 10000 insert,628,593200,8474939392,1644879872,
SList 10000 insert,629,594100,8474939392,1644879872,
SList 10000 insert,630,595000,8474939392,1644879872,
SList 10000 insert,631,596000,8474939392,1644879872,
SList 10000 insert,632,596900,8474939392,1644879872,
SList 10000 insert,633,597700,8474939392,1644879872,
SList 10000 insert,634,598600,8474939392,1644879872,
SList 10000 insert,635,599400,8474939392,1644879872,
SList 10000 insert,636,600300,8474939392,1644879872,
SList 10000 insert,637,604400,8474939392,1644879872,
SList 10000 insert,638,605300,8474939392,1644879872,
SList 10000 insert,639,606200,8474939392,1644879872,
SList 10000 insert,640,607100,8474939392,1644879872,
SList 10000 insert,641,608000,8474939392,1644879872,
SList 10000 insert,642,608900,8474939392,1644879872,
SList 10000 insert,643,609900,8474939392,1644879872,
SList 10000 insert,644,610800,8474939392,1644879872,
SList 10000 insert,645,611700,8474939392,1644879872,
SList 10000 insert,646,612600,8474939392,1644879872,
SList 10000 insert,647,613500,8474939392,1644879872,
SList 10000 insert,648,617300,8474939392,1644879872,
SList 10000 insert,649,618200,8474939392,1644879872,
SList 10000 insert,650,619100,8474939392,1644879872,
SList 10000 insert,651,619900,8474939392,1644879872,
SList 10000 insert,652,623700,8474939392,1644879872,
SList 10000 insert,653,624500,8474939392,1644879872,
SList 10000 insert,654,625400,8474939392,1644879872,
SList 10000 insert,655,626200,8474939392,1644879872,
SList 10000 insert,656,627200,8474939392,1644879872,
SList 10000 insert,657,628000,8474939392,1644879872,
SList 10000 insert,658,628900,8474939392,1644879872,
SList 10000 insert,659,629700,8474939392,1644879872,
SList 10000 insert,660,630600,8474939392,1644879872,
SList 10000 insert,661,631400,8474939392,1644879872,
SList 10000 insert,662,632200,8474939392,1644879872,
SList 10000 insert,663,633100,8474939392,1644879872,
SList 10000 insert,664,633900,8474939392,1644879872,
SList 10000 insert,665,634800,8474939392,1644879872,
SList 10000 insert,666,635600,8474939392,1644879872,
SList 10000 insert,667,636500,8474939392,1644879872,
SList 10000 insert,668,637300,8474939392,1644879872,
SList 10000 insert,669,638300,8474939392,1644879872,
SList 10000 insert,670,639100,8474939392,1644879872,
SList 10000 insert,671,640000,8474939392,1644879872,
SList 10000 insert,672,640800,8474939392,1644879872,
SList 10000 insert,673,641700,8474939392,1644879872,
SList 10000 insert,674,642500,8474939392,1644879872,
SList 10000 insert,675,643300,8474939392,1644879872,
SList 10000 insert,676,644200,8474939392,1644879872,
SList 10000 insert,677,645000,8474939392,1644879872,
SList 10000 insert,678,645900,8474939392,1644879872,
SList 10000 insert,679,646800,8474939392,1644879872,
SList 10000 insert,680,647600,8474939392,1644879872,
SList 10000 insert,681,648400,8474939392,1644879872,
SList 10000 insert,682,649400,8474939392,1644879872,
SList 10000 insert,683,650300,8474939392,1644879872,
SList 10000 insert,684,651100,8474939392,1644879872,
SList 10000 insert,685,652000,8474939392,1644879872,
SList 10000 insert,686,652800,8474939392,1644879872,
SList 10000 insert,687,653700,8474939392,1644879872,
SList 10000 insert,688,654500,8474939392,1644879872,
SList 10000 insert,689,655400,8474939392,1644879872,
SList 10000 insert,690,656200,8474939392,1644879872,
SList 10000 insert,691,657100,8474939392,1644879872,
SList 10000 insert,692,657900,8474939392,1644879872,
SList 10000 insert,693,658800,8474939392,1644879872,
SList 10000 insert,694,659800,8474939392,1644879872,
SList 10000 insert,695,660600,8474939392,1644879872,
SList 10000 insert,696,661500,8474939392,1644879872,
SList 10000 insert,697,662300,8474939392,1644879872,
SList 10000 insert,698,663200,8474939392,1644879872,
SList 10000 insert,699,664000,8474939392,1644879872,
SList 10000 insert,700,664800,8474939392,1644879872,
SList 10000 insert,701,665700,8474939392,1644879872,
SList 10000 insert,702,666500,8474939392,1644879872,
SList 10000 insert,703,667400,8474939392,1644879872,
SList 10000 insert,704,668200,8474939392,1644879872,
SList 10000 insert,705,669000,8474939392,1644879872,
SList 10000 insert,706,669900,8474939392,1644879872,
SList 10000 insert,707,670900,8474939392,1644879872,
SList 10000 insert,708,671700,8474939392,1644879872,
SList 10000 insert,709,672600,8474939392,1644879872,
SList 10000 insert,710,673400,8474939392,1644879872,
SList 10000 insert,711,674300,8474939392,1644879872,
SList 10000 insert,712,675100,8474939392,1644879872,
SList 10000 insert,713,675900,8474939392,1644879872,
SList 10000 insert,714,676800,8474939392,1644879872,
SList 10000 insert,715,677600,8474939392,1644879872,
SList 10000 insert,716,678500,8474939392,1644879872,
SList 10000 insert,717,679300,8474939392,1644879872,
SList 10000 insert,718,680200,8474939392,1644879872,
SList 10000 insert,719,681000,8474939392,1644879872,
SList 10000 insert,720,682000,8474939392,1644879872,
SList 10000 insert,721,682900,8474939392,1644879872,
SList 10000 insert,722,683700,8474939392,1644879872,
SList 10000 insert,723,684600,8474939392,1644879872,
SList 10000 insert,724,685400,8474939392,1644879872,
SList 10000 insert,725,686200,8474939392,1644879872,
SList 10000 insert,726,687100,8474939392,1644879872,
SList 10000 insert,727,687900,8474939392,1644879872,
SList 10000 insert,728,688800,8474939392,1644879872,
SList 10000 insert,729,689900,8474939392,1644879872,
SList 10000 insert,730,690800,8474939392,1644879872,
SList 10000 insert,731,691600,8474939392,1644879872,
SList 10000 insert,732,692600,8474939392,1644879872,
SList 10000 insert,733,693500,8474939392,1644879872,
SList 10000 insert,734,694300,8474939392,1644879872,
SList 10000 insert,735,695200,8474939392,1644879872,
SList 10000 insert,736,696000,8474939392,1644879872,
SList 10000 insert,737,696900,8474939392,1644879872,
SList 10000 insert,738,697700,8474939392,1644879872,
SList 10000 insert,739,698600,8474939392,1644879872,
SList 10000 insert,740,699400,8474939392,1644879872,
SList 10000 insert,741,700200,8474939392,1644879872,
SList 10000 insert,742,701100,8474939392,1644879872,
SList 10000 insert,743,701900,8474939392,1644879872,
SList 10000 insert,744,702800,8474939392,1644879872,
SList 10000 insert,745,703800,8474939392,1644879872,
SList 10000 insert,746,704600,8474939392,1644879872,
SList 10000 insert,747,705400,8474939392,1644879872,
SList 10000 insert,748,706300,8474939392,1644879872,
SList 10000 insert,749,707100,8474939392,1644879872,
SList 10000 insert,750,708000,8474939392,1644879872,
SList 10000 insert,751,708800,8474939392,1644879872,
SList 10000 insert,752,709700,8474939392,1644879872,
SList 10000 insert,753,710500,8474939392,1644879872,
SList 10000 insert,754,711400,8474939392,1644879872,
SList 10000 insert,755,712200,8474939392,1644879872,
SList 10000 insert,756,713100,8474939392,1644879872,
SList 10000 insert,757,713900,8474939392,1644879872,
SList 10000 insert,758,715400,8474939392,1644879872,
SList 10000 insert,759,716200,8474939392,1644879872,
SList 10000 insert,760,717100,8474939392,1644879872,
SList 10000 insert,761,717900,8474939392,1644879872,
SList 10000 insert,762,718800,8474939392,1644879872,
SList 10000 insert,763,719600,8474939392,1644879872,
SList 10000 insert,764,720500,8474939392,1644879872,
SList 10000 insert,765,721300,8474939392,1644879872,
SList 10000 insert,766,722100,8474939392,1644879872,
SList 10000 insert,767,723000,8474939392,1644879872,
SList 10000 insert,768,723800,8474939392,1644879872,
SList 10000 insert,769,724600,8474939392,1644879872,
SList 10000 insert,770,725500,8474939392,1644879872,
SList 10000 insert,771,726500,8474939392,1644879872,
SList 10000 insert,772,727400,8474939392,1644879872,
SList 10000 insert,773,728200,8474939392,1644879872,
SList 10000 insert,774,729000,8474939392,1644879872,
SList 10000 insert,775,729900,8474939392,1644879872,
SList 10000 insert,776,730700,8474939392,1644879872,
SList 10000 insert,777,731600,8474939392,1644879872,
SList 10000 insert,778,732400,8474939392,1644879872,
SList 10000 insert,779,733300,8474939392,1644879872,
SList 10000 insert,780,734100,8474939392,1644879872,
SList 10000 insert,781,734900,8474939392,1644879872,
SList 10000 insert,782,735800,8474939392,1644879872,
SList 10000 insert,783,736800,8474939392,1644879872,
SList 10000 insert,784,737600,8474939392,1644879872,
SList 10000 insert,785,738500,8474939392,1644879872,
SList 10000 insert,786,739300,8474939392,1644879872,
SList 10000 insert,787,740100,8474939392,1644879872,
SList 10000 insert,788,741000,8474939392,1644879872,
SList 10000 insert,789,741800,8474939392,1644879872,
SList 10000 insert,790,742700,8474939392,1644879872,
SList 10000 insert,791,743500,8474939392,1644879872,
SList 10000 insert,792,744300,8474939392,1644879872,
SList 10000 insert,793,745200,8474939392,1644879872,
SList 10000 insert,794,746000,8474939392,1644879872,
SList 10000 insert,795,746900,8474939392,1644879872,
SList 10000 insert,796,747900,8474939392,1644879872,
SList 10000 insert,797,748700,8474939392,1644879872,
SList 10000 insert,798,749500,8474939392,1644879872,
SList 10000 insert,799,750400,8474939392,1644879872,
SList 10000 insert,800,751200,8474939392,1644879872,
SList 10000 insert,801,752100,8474939392,1644879872,
SList 10000 insert,802,752900,8474939392,1644879872,
SList 10000 insert,803,753700,8474939392,1644879872,
SList 10000 insert,804,754600,8474939392,1644879872,
SList 10000 insert,805,755400,8474939392,1644879872,
SList 10000 insert,806,756300,8474939392,1644879872,
SList 10000 insert,807,757100,8474939392,1644879872,
SList 10000 insert,808,757900,8474939392,1644879872,
SList 10000 insert,809,758900,8474939392,1644879872,
SList 10000 insert,810,759800,8474939392,1644879872,
SList 10000 insert,811,760600,8474939392,1644879872,
SList 10000 insert,812,761500,8474939392,1644879872,
SList 10000 insert,813,762300,8474939392,1644879872,
SList 10000 insert,814,763200,8474939392,1644879872,
SList 10000 insert,815,764000,8474939392,1644879872,
SList 10000 insert,816,764800,8474939392,1644879872,
SList 10000 insert,817,765700,8474939392,1644879872,
SList 10000 insert,818,766500,8474939392,1644879872,
SList 10000 insert,819,767400,8474939392,1644879872,
SList 10000 insert,820,768200,8474939392,1644879872,
SList 10000 insert,821,769300,8474939392,1644879872,
SList 10000 insert,822,770100,8474939392,1644879872,
SList 10000 insert,823,770900,8474939392,1644879872,
SList 10000 insert,824,771800,8474939392,1644879872,
SList 10000 insert,825,772600,8474939392,1644879872,
SList 10000 insert,826,773500,8474939392,1644879872,
SList 10000 insert,827,774300,8474939392,1644879872,
SList 10000 insert,828,775200,8474939392,1644879872,
SList 10000 insert,829,776000,8474939392,1644879872,
SList 10000 insert,830,776800,8474939392,1644879872,
SList 10000 insert,831,777700,8474939392,1644879872,
SList 10000 insert,832,778500,8474939392,1644879872,
SList 10000 insert,833,779400,8474939392,1644879872,
SList 10000 insert,834,780400,8474939392,1644879872,
SList 10000 insert,835,781200,8474939392,1644879872,
SList 10000 insert,836,782000,8474939392,1644879872,
SList 10000 insert,837,782900,8474939392,1644879872,
SList 10000 insert,838,783700,8474939392,1644879872,
SList 10000 insert,839,784600,8474939392,1644879872,
SList 10000 insert,840,785400,8474939392,1644879872,
